t,d1
6.913405e+01,340
6.919437e+01,340
6.925470e+01,3.399018e+02
6.931503e+01,3.378616e+02
6.937535e+01,3.368184e+02
6.943568e+01,3.355283e+02
6.949601e+01,3.334179e+02
6.955633e+01,3.316191e+02
6.961666e+01,3.296004e+02
6.967699e+01,3.268732e+02
6.973731e+01,3.253629e+02
6.979764e+01,3.228765e+02
6.985797e+01,3.196019e+02
6.991829e+01,3.172076e+02
6.997862e+01,3.140208e+02
7.003894e+01,3.099133e+02
7.009927e+01,3.082481e+02
7.015960e+01,3.030111e+02
7.021992e+01,2.993242e+02
7.028025e+01,2.958864e+02
7.034058e+01,2.910292e+02
7.040090e+01,2.879344e+02
7.046123e+01,2.842309e+02
7.052156e+01,2.797251e+02
7.058188e+01,2.768373e+02
7.064221e+01,2.736528e+02
7.070253e+01,2.702233e+02
7.076286e+01,2.666093e+02
7.082319e+01,2.637733e+02
7.088351e+01,2.610925e+02
7.094384e+01,2.579910e+02
7.100417e+01,2.549417e+02
7.106449e+01,2.521421e+02
7.112482e+01,2.505096e+02
7.118515e+01,2.489939e+02
7.124547e+01,2.466041e+02
7.130580e+01,2.446985e+02
7.136612e+01,2.429307e+02
7.142645e+01,2.421155e+02
7.148678e+01,2.413096e+02
7.154710e+01,241
7.160743e+01,241
7.166776e+01,241
7.172808e+01,2.417284e+02
7.178841e+01,2.425630e+02
7.184874e+01,2.438746e+02
7.190906e+01,2.456686e+02
7.196939e+01,2.475651e+02
