t1,d1,v1,d2,v2,u,u_max
2.200000e-01,1.796028e+00,-6.377459e-01,2.071197e+00,-7.467253e-01,0,1.008446e+01
2.300000e-01,1.789527e+00,-6.625764e-01,2.063564e+00,-7.797888e-01,0,1.000619e+01
2.400000e-01,1.782776e+00,-6.876531e-01,2.055602e+00,-8.127016e-01,0,9.926002e+00
2.500000e-01,1.775772e+00,-7.130563e-01,2.047311e+00,-8.454542e-01,0,9.843761e+00
2.600000e-01,1.768513e+00,-7.388545e-01,2.038693e+00,-8.780379e-01,0,9.759335e+00
2.700000e-01,1.760994e+00,-7.651026e-01,2.029751e+00,-9.104446e-01,0,9.672613e+00
2.800000e-01,1.753210e+00,-7.918406e-01,2.020485e+00,-9.426669e-01,0,9.583505e+00
2.900000e-01,1.745155e+00,-8.190922e-01,2.010898e+00,-9.746983e-01,0,9.491944e+00
3.000000e-01,1.736826e+00,-8.468645e-01,2.000992e+00,-1.006533e+00,0,9.397886e+00
3.100000e-01,1.728216e+00,-8.751474e-01,1.990768e+00,-1.038167e+00,0,9.301316e+00
3.200000e-01,1.719321e+00,-9.039140e-01,1.980229e+00,-1.069595e+00,0,9.202243e+00
3.300000e-01,1.710137e+00,-9.331215e-01,1.969377e+00,-1.100816e+00,0,9.100706e+00
3.400000e-01,1.700658e+00,-9.627114e-01,1.958213e+00,-1.131825e+00,0,8.996769e+00
3.500000e-01,1.690881e+00,-9.926120e-01,1.946741e+00,-1.162623e+00,0,8.890521e+00
3.600000e-01,1.680805e+00,-1.022739e+00,1.934962e+00,-1.193207e+00,0,8.782073e+00
3.700000e-01,1.670426e+00,-1.053000e+00,1.922878e+00,-1.223578e+00,0,8.671561e+00
3.800000e-01,1.659745e+00,-1.083292e+00,1.910491e+00,-1.253735e+00,0,8.559133e+00
3.900000e-01,1.648760e+00,-1.113510e+00,1.897804e+00,-1.283679e+00,0,8.444955e+00
4.000000e-01,1.637475e+00,-1.143545e+00,1.884818e+00,-1.313409e+00,0,8.329202e+00
4.100000e-01,1.625891e+00,-1.173288e+00,1.871536e+00,-1.342927e+00,0,8.212055e+00
4.200000e-01,1.614011e+00,-1.202635e+00,1.857960e+00,-1.372233e+00,0,8.093698e+00
4.300000e-01,1.601839e+00,-1.231485e+00,1.844092e+00,-1.401326e+00,0,7.974311e+00
4.400000e-01,1.589383e+00,-1.259748e+00,1.829934e+00,-1.430207e+00,0,7.854070e+00
4.500000e-01,1.576647e+00,-1.287341e+00,1.815489e+00,-1.458875e+00,0,7.733137e+00
4.600000e-01,1.563638e+00,-1.314195e+00,1.800758e+00,-1.487327e+00,0,7.611664e+00
4.700000e-01,1.550366e+00,-1.340255e+00,1.785743e+00,-1.515563e+00,0,7.489782e+00
4.800000e-01,1.536836e+00,-1.365481e+00,1.770447e+00,-1.543580e+00,0,7.367604e+00
4.900000e-01,1.523059e+00,-1.389848e+00,1.754872e+00,-1.571374e+00,0,7.245220e+00
5.000000e-01,1.509042e+00,-1.413349e+00,1.739020e+00,-1.598941e+00,0,7.122694e+00
5.100000e-01,1.494795e+00,-1.435992e+00,1.722894e+00,-1.626276e+00,0,7.000067e+00
5.200000e-01,1.480325e+00,-1.457802e+00,1.706496e+00,-1.653374e+00,0,6.877352e+00
5.300000e-01,1.465641e+00,-1.478820e+00,1.689827e+00,-1.680228e+00,0,6.754537e+00
5.400000e-01,1.450751e+00,-1.499099e+00,1.672892e+00,-1.706830e+00,0,6.631587e+00
5.500000e-01,1.435661e+00,-1.518708e+00,1.655692e+00,-1.733174e+00,0,6.508440e+00
5.600000e-01,1.420379e+00,-1.537724e+00,1.638229e+00,-1.759251e+00,0,6.385016e+00
5.700000e-01,1.404909e+00,-1.556234e+00,1.620507e+00,-1.785052e+00,0,6.261215e+00
5.800000e-01,1.389256e+00,-1.574330e+00,1.602529e+00,-1.810569e+00,0,6.136924e+00
5.900000e-01,1.373423e+00,-1.592110e+00,1.584297e+00,-1.835793e+00,0,6.012015e+00
6.000000e-01,1.357414e+00,-1.609671e+00,1.565814e+00,-1.860716e+00,0,5.886354e+00
6.100000e-01,1.341230e+00,-1.627110e+00,1.547084e+00,-1.885327e+00,0,5.759803e+00
6.200000e-01,1.324872e+00,-1.644520e+00,1.528109e+00,-1.909619e+00,0,5.632224e+00
6.300000e-01,1.308340e+00,-1.661987e+00,1.508893e+00,-1.933583e+00,0,5.503483e+00
6.400000e-01,1.291632e+00,-1.679590e+00,1.489438e+00,-1.957212e+00,0,5.373454e+00
6.500000e-01,1.274747e+00,-1.697394e+00,1.469749e+00,-1.980498e+00,0,5.242023e+00
6.600000e-01,1.257683e+00,-1.715455e+00,1.449829e+00,-2.003436e+00,0,5.109093e+00
6.700000e-01,1.240437e+00,-1.733813e+00,1.429682e+00,-2.026018e+00,0,4.974584e+00
6.800000e-01,1.223006e+00,-1.752494e+00,1.409310e+00,-2.048241e+00,0,4.838437e+00
6.900000e-01,1.205386e+00,-1.771508e+00,1.388718e+00,-2.070101e+00,0,4.700617e+00
7.000000e-01,1.187574e+00,-1.790849e+00,1.367910e+00,-2.091593e+00,0,4.561111e+00
7.100000e-01,1.169568e+00,-1.810495e+00,1.346888e+00,-2.112716e+00,0,4.419936e+00
7.200000e-01,1.151364e+00,-1.830408e+00,1.325656e+00,-2.133468e+00,0,4.277129e+00
7.300000e-01,1.132959e+00,-1.850539e+00,1.304220e+00,-2.153848e+00,0,4.132755e+00
7.400000e-01,1.114352e+00,-1.870821e+00,1.282581e+00,-2.173856e+00,0,3.986902e+00
7.500000e-01,1.095542e+00,-1.891178e+00,1.260744e+00,-2.193493e+00,0,3.839680e+00
7.600000e-01,1.076529e+00,-1.911527e+00,1.238712e+00,-2.212759e+00,0,3.691218e+00
7.700000e-01,1.057312e+00,-1.931772e+00,1.216490e+00,-2.231656e+00,0,3.541663e+00
7.800000e-01,1.037894e+00,-1.951818e+00,1.194080e+00,-2.250185e+00,0,3.391175e+00
7.900000e-01,1.018277e+00,-1.971562e+00,1.171487e+00,-2.268350e+00,0,3.239923e+00
8.000000e-01,9.984642e-01,-1.990905e+00,1.148714e+00,-2.286150e+00,0,3.088085e+00
8.100000e-01,9.784604e-01,-2.009749e+00,1.125765e+00,-2.303589e+00,0,2.935838e+00
8.200000e-01,9.582712e-01,-2.028000e+00,1.102644e+00,-2.320669e+00,0,2.783360e+00
8.300000e-01,9.379027e-01,-2.045573e+00,1.079353e+00,-2.337390e+00,0,2.630821e+00
8.400000e-01,9.173622e-01,-2.062391e+00,1.055897e+00,-2.353754e+00,0,2.478384e+00
8.500000e-01,8.966576e-01,-2.078389e+00,1.032279e+00,-2.369761e+00,0,2.326199e+00
8.600000e-01,8.757974e-01,-2.093514e+00,1.008503e+00,-2.385411e+00,0,2.174396e+00
8.700000e-01,8.547904e-01,-2.107729e+00,9.845723e-01,-2.400704e+00,0,2.023091e+00
8.800000e-01,8.336459e-01,-2.121009e+00,9.604903e-01,-2.415639e+00,0,1.872377e+00
8.900000e-01,8.123733e-01,-2.133347e+00,9.362607e-01,-2.430213e+00,0,1.722323e+00
9.000000e-01,7.909821e-01,-2.144751e+00,9.118872e-01,-2.444423e+00,0,1.572977e+00
9.100000e-01,7.694814e-01,-2.155243e+00,8.873735e-01,-2.458267e+00,0,1.424358e+00
9.200000e-01,7.478801e-01,-2.164861e+00,8.627231e-01,-2.471740e+00,0,1.276465e+00
9.300000e-01,7.261869e-01,-2.173657e+00,8.379399e-01,-2.484838e+00,0,1.129272e+00
9.400000e-01,7.044095e-01,-2.181692e+00,8.130276e-01,-2.497555e+00,0,9.827304e-01
9.500000e-01,6.825553e-01,-2.189041e+00,7.879901e-01,-2.509886e+00,0,8.367712e-01
9.600000e-01,6.606307e-01,-2.195785e+00,7.628312e-01,-2.521825e+00,0,6.913082e-01
9.700000e-01,6.386413e-01,-2.202014e+00,7.375549e-01,-2.533365e+00,0,5.462400e-01
9.800000e-01,6.165919e-01,-2.207819e+00,7.121653e-01,-2.544501e+00,0,4.014535e-01
9.900000e-01,5.944861e-01,-2.213294e+00,6.866663e-01,-2.555226e+00,0,2.568277e-01
1,5.723268e-01,-2.218532e+00,6.610621e-01,-2.565533e+00,0,1.122369e-01
1.010000e+00,5.501159e-01,-2.223622e+00,6.353570e-01,-2.575417e+00,0,-3.244481e-02
1.020000e+00,5.278546e-01,-2.228650e+00,6.095552e-01,-2.584872e+00,0,-1.773402e-01
1.030000e+00,5.055429e-01,-2.233690e+00,5.836610e-01,-2.593893e+00,0,-3.225650e-01
1.040000e+00,4.831805e-01,-2.238809e+00,5.576788e-01,-2.602476e+00,0,-4.682240e-01
1.050000e+00,4.607663e-01,-2.244062e+00,5.316130e-01,-2.610615e+00,0,-6.144082e-01
1.060000e+00,4.382987e-01,-2.249491e+00,5.054680e-01,-2.618308e+00,0,-7.611920e-01
1.070000e+00,4.157758e-01,-2.255123e+00,4.792483e-01,-2.625553e+00,0,-9.086303e-01
1.080000e+00,3.931955e-01,-2.260973e+00,4.529584e-01,-2.632348e+00,0,-1.056757e+00
1.090000e+00,3.705556e-01,-2.267039e+00,4.266029e-01,-2.638691e+00,0,-1.205582e+00
1.100000e+00,3.478540e-01,-2.273304e+00,4.001861e-01,-2.644582e+00,0,-1.355094e+00
1.110000e+00,3.250890e-01,-2.279737e+00,3.737127e-01,-2.650023e+00,0,-1.505256e+00
1.120000e+00,3.022589e-01,-2.286294e+00,3.471872e-01,-2.655014e+00,0,-1.656010e+00
1.130000e+00,2.793628e-01,-2.292918e+00,3.206139e-01,-2.659558e+00,0,-1.807273e+00
1.140000e+00,2.564005e-01,-2.299541e+00,2.939975e-01,-2.663657e+00,0,-1.958942e+00
1.150000e+00,2.333723e-01,-2.306086e+00,2.673423e-01,-2.667315e+00,0,-2.110898e+00
1.160000e+00,2.102793e-01,-2.312468e+00,2.406527e-01,-2.670535e+00,0,-2.263001e+00
1.170000e+00,1.871238e-01,-2.318598e+00,2.139330e-01,-2.673321e+00,0,-2.415103e+00
1.180000e+00,1.639085e-01,-2.324384e+00,1.871877e-01,-2.675677e+00,0,-2.567043e+00
1.190000e+00,1.406375e-01,-2.329733e+00,1.604209e-01,-2.677608e+00,0,-2.718655e+00
1.200000e+00,1.173156e-01,-2.334556e+00,1.336369e-01,-2.679117e+00,0,-2.869770e+00
1.210000e+00,9.394847e-02,-2.338766e+00,1.068400e-01,-2.680209e+00,0,-3.020220e+00
1.220000e+00,7.054262e-02,-2.342282e+00,8.003412e-02,-2.680888e+00,0,-3.169842e+00
1.230000e+00,4.710537e-02,-2.345036e+00,5.322355e-02,-2.681158e+00,0,-3.318483e+00
1.240000e+00,2.364466e-02,-2.346964e+00,2.641233e-02,-2.681020e+00,0,-3.465999e+00
1.250000e+00,1.689957e-04,-2.348019e+00,-3.954991e-04,-2.680478e+00,0,-3.612263e+00
1.260000e+00,-2.331270e-02,-2.348165e+00,-2.719589e-02,-2.679534e+00,-5.000000e-02,-3.757166e+00
1.270000e+00,-4.676670e-02,-2.342480e+00,-5.396031e-02,-2.673284e+00,-5.000000e-02,-3.892923e+00
1.280000e+00,-7.015923e-02,-2.335876e+00,-8.066024e-02,-2.666635e+00,-5.000000e-02,-4.026889e+00
1.290000e+00,-9.348122e-02,-2.328376e+00,-1.072917e-01,-2.659587e+00,-5.000000e-02,-4.159041e+00
1.300000e+00,-1.167239e-01,-2.320017e+00,-1.338506e-01,-2.652140e+00,-5.000000e-02,-4.289384e+00
1.310000e+00,-1.398789e-01,-2.310850e+00,-1.603331e-01,-2.644291e+00,-5.000000e-02,-4.417941e+00
1.320000e+00,-1.629384e-01,-2.300933e+00,-1.867351e-01,-2.636041e+00,-5.000000e-02,-4.544757e+00
1.330000e+00,-1.858953e-01,-2.290339e+00,-2.130526e-01,-2.627387e+00,-5.000000e-02,-4.669898e+00
1.340000e+00,-2.087432e-01,-2.279144e+00,-2.392815e-01,-2.618326e+00,-5.000000e-02,-4.793443e+00
1.350000e+00,-2.314764e-01,-2.267434e+00,-2.654178e-01,-2.608856e+00,-5.000000e-02,-4.915489e+00
1.360000e+00,-2.540904e-01,-2.255295e+00,-2.914573e-01,-2.598974e+00,-5.000000e-02,-5.036141e+00
1.370000e+00,-2.765812e-01,-2.242818e+00,-3.173959e-01,-2.588679e+00,-5.000000e-02,-5.155512e+00
1.380000e+00,-2.989459e-01,-2.230091e+00,-3.432295e-01,-2.577967e+00,-5.000000e-02,-5.273723e+00
1.390000e+00,-3.211825e-01,-2.217199e+00,-3.689538e-01,-2.566835e+00,-5.000000e-02,-5.390890e+00
1.400000e+00,-3.432896e-01,-2.204224e+00,-3.945648e-01,-2.555283e+00,-5.000000e-02,-5.507132e+00
1.410000e+00,-3.652669e-01,-2.191239e+00,-4.200581e-01,-2.543308e+00,-5.000000e-02,-5.622558e+00
1.420000e+00,-3.871146e-01,-2.178308e+00,-4.454295e-01,-2.530910e+00,-5.000000e-02,-5.737269e+00
1.430000e+00,-4.088335e-01,-2.165485e+00,-4.706749e-01,-2.518088e+00,-5.000000e-02,-5.851353e+00
1.440000e+00,-4.304248e-01,-2.152813e+00,-4.957899e-01,-2.504841e+00,-5.000000e-02,-5.964882e+00
1.450000e+00,-4.518903e-01,-2.140320e+00,-5.207703e-01,-2.491172e+00,-5.000000e-02,-6.077913e+00
1.460000e+00,-4.732319e-01,-2.128023e+00,-5.456119e-01,-2.477081e+00,-5.000000e-02,-6.190481e+00
1.470000e+00,-4.944514e-01,-2.115923e+00,-5.703105e-01,-2.462571e+00,-5.000000e-02,-6.302601e+00
1.480000e+00,-5.155510e-01,-2.104009e+00,-5.948619e-01,-2.447646e+00,-5.000000e-02,-6.414267e+00
1.490000e+00,-5.365322e-01,-2.092255e+00,-6.192620e-01,-2.432308e+00,-5.000000e-02,-6.525451e+00
1.500000e+00,-5.573965e-01,-2.080625e+00,-6.435067e-01,-2.416562e+00,-5.000000e-02,-6.636104e+00
1.510000e+00,-5.781449e-01,-2.069067e+00,-6.675919e-01,-2.400415e+00,-5.000000e-02,-6.746156e+00
1.520000e+00,-5.987779e-01,-2.057524e+00,-6.915137e-01,-2.383870e+00,-5.000000e-02,-6.855518e+00
1.530000e+00,-6.192952e-01,-2.045927e+00,-7.152680e-01,-2.366935e+00,-5.000000e-02,-6.964085e+00
1.540000e+00,-6.396960e-01,-2.034200e+00,-7.388511e-01,-2.349616e+00,-5.000000e-02,-7.071735e+00
1.550000e+00,-6.599785e-01,-2.022266e+00,-7.622591e-01,-2.331919e+00,-5.000000e-02,-7.178336e+00
1.560000e+00,-6.801403e-01,-2.010040e+00,-7.854883e-01,-2.313853e+00,-5.000000e-02,-7.283745e+00
1.570000e+00,-7.001781e-01,-1.997442e+00,-8.085350e-01,-2.295424e+00,-5.000000e-02,-7.387817e+00
1.580000e+00,-7.200876e-01,-1.984390e+00,-8.313956e-01,-2.276639e+00,-5.000000e-02,-7.490399e+00
1.590000e+00,-7.398641e-01,-1.970806e+00,-8.540666e-01,-2.257506e+00,-5.000000e-02,-7.591345e+00
1.600000e+00,-7.595018e-01,-1.956621e+00,-8.765445e-01,-2.238030e+00,-5.000000e-02,-7.690509e+00
1.610000e+00,-7.789943e-01,-1.941771e+00,-8.988261e-01,-2.218219e+00,-5.000000e-02,-7.787756e+00
1.620000e+00,-7.983348e-01,-1.926202e+00,-9.209078e-01,-2.198078e+00,-5.000000e-02,-7.882959e+00
1.630000e+00,-8.175158e-01,-1.909871e+00,-9.427865e-01,-2.177614e+00,-5.000000e-02,-7.976008e+00
1.640000e+00,-8.365295e-01,-1.892747e+00,-9.644590e-01,-2.156830e+00,-5.000000e-02,-8.066807e+00
1.650000e+00,-8.553680e-01,-1.874813e+00,-9.859221e-01,-2.135733e+00,-5.000000e-02,-8.155278e+00
1.660000e+00,-8.740231e-01,-1.856064e+00,-1.007173e+00,-2.114324e+00,-5.000000e-02,-8.241365e+00
1.670000e+00,-8.924866e-01,-1.836509e+00,-1.028208e+00,-2.092608e+00,-5.000000e-02,-8.325031e+00
1.680000e+00,-9.107506e-01,-1.816169e+00,-1.049024e+00,-2.070587e+00,-5.000000e-02,-8.406261e+00
1.690000e+00,-9.288075e-01,-1.795080e+00,-1.069618e+00,-2.048263e+00,-5.000000e-02,-8.485062e+00
1.700000e+00,-9.466499e-01,-1.773289e+00,-1.089988e+00,-2.025639e+00,-5.000000e-02,-8.561461e+00
1.710000e+00,-9.642711e-01,-1.750854e+00,-1.110130e+00,-2.002713e+00,-5.000000e-02,-8.635505e+00
1.720000e+00,-9.816651e-01,-1.727841e+00,-1.130041e+00,-1.979489e+00,-5.000000e-02,-8.707260e+00
1.730000e+00,-9.988263e-01,-1.704324e+00,-1.149719e+00,-1.955965e+00,-5.000000e-02,-8.776806e+00
1.740000e+00,-1.015750e+00,-1.680385e+00,-1.169160e+00,-1.932141e+00,-5.000000e-02,-8.844240e+00
1.750000e+00,-1.032433e+00,-1.656108e+00,-1.188361e+00,-1.908019e+00,-5.000000e-02,-8.909668e+00
1.760000e+00,-1.048871e+00,-1.631578e+00,-1.207319e+00,-1.883597e+00,-5.000000e-02,-8.973202e+00
1.770000e+00,-1.065064e+00,-1.606881e+00,-1.226032e+00,-1.858876e+00,-5.000000e-02,-9.034963e+00
1.780000e+00,-1.081009e+00,-1.582101e+00,-1.244496e+00,-1.833855e+00,-5.000000e-02,-9.095071e+00
1.790000e+00,-1.096706e+00,-1.557314e+00,-1.262708e+00,-1.808535e+00,-5.000000e-02,-9.153642e+00
1.800000e+00,-1.112155e+00,-1.532595e+00,-1.280665e+00,-1.782917e+00,-5.000000e-02,-9.210791e+00
1.810000e+00,-1.127358e+00,-1.508006e+00,-1.298365e+00,-1.757003e+00,-5.000000e-02,-9.266620e+00
1.820000e+00,-1.142316e+00,-1.483601e+00,-1.315804e+00,-1.730793e+00,-5.000000e-02,-9.321225e+00
1.830000e+00,-1.157031e+00,-1.459424e+00,-1.332980e+00,-1.704290e+00,-5.000000e-02,-9.374683e+00
1.840000e+00,-1.171505e+00,-1.435506e+00,-1.349889e+00,-1.677497e+00,-5.000000e-02,-9.427057e+00
1.850000e+00,-1.185742e+00,-1.411866e+00,-1.366529e+00,-1.650418e+00,-5.000000e-02,-9.478394e+00
1.860000e+00,-1.199744e+00,-1.388508e+00,-1.382897e+00,-1.623057e+00,-5.000000e-02,-9.528718e+00
1.870000e+00,-1.213513e+00,-1.365427e+00,-1.398989e+00,-1.595420e+00,-5.000000e-02,-9.578036e+00
1.880000e+00,-1.227053e+00,-1.342601e+00,-1.414804e+00,-1.567510e+00,-5.000000e-02,-9.626333e+00
1.890000e+00,-1.240366e+00,-1.319999e+00,-1.430338e+00,-1.539336e+00,-5.000000e-02,-9.673576e+00
1.900000e+00,-1.253454e+00,-1.297577e+00,-1.445590e+00,-1.510904e+00,-5.000000e-02,-9.719709e+00
1.910000e+00,-1.266318e+00,-1.275284e+00,-1.460556e+00,-1.482221e+00,-5.000000e-02,-9.764663e+00
1.920000e+00,-1.278960e+00,-1.253057e+00,-1.475234e+00,-1.453295e+00,-5.000000e-02,-9.808348e+00
1.930000e+00,-1.291379e+00,-1.230830e+00,-1.489621e+00,-1.424134e+00,-5.000000e-02,-9.850664e+00
1.940000e+00,-1.303576e+00,-1.208530e+00,-1.503715e+00,-1.394747e+00,-5.000000e-02,-9.891495e+00
1.950000e+00,-1.315549e+00,-1.186081e+00,-1.517515e+00,-1.365143e+00,-5.000000e-02,-9.930719e+00
1.960000e+00,-1.327297e+00,-1.163408e+00,-1.531018e+00,-1.335329e+00,-5.000000e-02,-9.968209e+00
1.970000e+00,-1.338816e+00,-1.140436e+00,-1.544221e+00,-1.305315e+00,-5.000000e-02,-1.000383e+01
1.980000e+00,-1.350104e+00,-1.117094e+00,-1.557123e+00,-1.275110e+00,-5.000000e-02,-1.003746e+01
1.990000e+00,-1.361157e+00,-1.093316e+00,-1.569723e+00,-1.244721e+00,-5.000000e-02,-1.006897e+01
2,-1.371969e+00,-1.069044e+00,-1.582017e+00,-1.214157e+00,-5.000000e-02,-1.009823e+01
2.010000e+00,-1.382536e+00,-1.044227e+00,-1.594005e+00,-1.183425e+00,-5.000000e-02,-1.012515e+01
2.020000e+00,-1.392851e+00,-1.018824e+00,-1.605685e+00,-1.152533e+00,-5.000000e-02,-1.014962e+01
2.030000e+00,-1.402910e+00,-9.928080e-01,-1.617055e+00,-1.121487e+00,-5.000000e-02,-1.017155e+01
2.040000e+00,-1.412706e+00,-9.661605e-01,-1.628114e+00,-1.090292e+00,-5.000000e-02,-1.019090e+01
2.050000e+00,-1.422231e+00,-9.388774e-01,-1.638861e+00,-1.058955e+00,-5.000000e-02,-1.020761e+01
2.060000e+00,-1.431481e+00,-9.109666e-01,-1.649293e+00,-1.027481e+00,-5.000000e-02,-1.022164e+01
2.070000e+00,-1.440449e+00,-8.824487e-01,-1.659410e+00,-9.958735e-01,-5.000000e-02,-1.023301e+01
2.080000e+00,-1.449128e+00,-8.533566e-01,-1.669210e+00,-9.641362e-01,-5.000000e-02,-1.024172e+01
2.090000e+00,-1.457514e+00,-8.237340e-01,-1.678692e+00,-9.322725e-01,-5.000000e-02,-1.024780e+01
2.100000e+00,-1.465601e+00,-7.936353e-01,-1.687855e+00,-9.002852e-01,-5.000000e-02,-1.025131e+01
2.110000e+00,-1.473385e+00,-7.631236e-01,-1.696697e+00,-8.681764e-01,-5.000000e-02,-1.025232e+01
2.120000e+00,-1.480862e+00,-7.322693e-01,-1.705218e+00,-8.359480e-01,-5.000000e-02,-1.025091e+01
2.130000e+00,-1.488030e+00,-7.011489e-01,-1.713416e+00,-8.036019e-01,-5.000000e-02,-1.024718e+01
2.140000e+00,-1.494885e+00,-6.698423e-01,-1.721290e+00,-7.711394e-01,-5.000000e-02,-1.024123e+01
2.150000e+00,-1.501426e+00,-6.384315e-01,-1.728838e+00,-7.385621e-01,-5.000000e-02,-1.023320e+01
2.160000e+00,-1.507653e+00,-6.069982e-01,-1.736061e+00,-7.058713e-01,-5.000000e-02,-1.022320e+01
2.170000e+00,-1.513566e+00,-5.756223e-01,-1.742955e+00,-6.730686e-01,-5.000000e-02,-1.021134e+01
2.180000e+00,-1.519166e+00,-5.443793e-01,-1.749522e+00,-6.401559e-01,-5.000000e-02,-1.019777e+01
2.190000e+00,-1.524455e+00,-5.133391e-01,-1.755758e+00,-6.071351e-01,-5.000000e-02,-1.018258e+01
2.200000e+00,-1.529434e+00,-4.825640e-01,-1.761664e+00,-5.740089e-01,-5.000000e-02,-1.016590e+01
2.210000e+00,-1.534107e+00,-4.521075e-01,-1.767238e+00,-5.407801e-01,-5.000000e-02,-1.014783e+01
2.220000e+00,-1.538477e+00,-4.220128e-01,-1.772479e+00,-5.074522e-01,-5.000000e-02,-1.012844e+01
2.230000e+00,-1.542549e+00,-3.923118e-01,-1.777387e+00,-4.740292e-01,-5.000000e-02,-1.010782e+01
2.240000e+00,-1.546325e+00,-3.630248e-01,-1.781960e+00,-4.405157e-01,-5.000000e-02,-1.008602e+01
2.250000e+00,-1.549811e+00,-3.341600e-01,-1.786197e+00,-4.069168e-01,-5.000000e-02,-1.006308e+01
2.260000e+00,-1.553010e+00,-3.057133e-01,-1.790098e+00,-3.732385e-01,-5.000000e-02,-1.003901e+01
2.270000e+00,-1.555926e+00,-2.776684e-01,-1.793661e+00,-3.394871e-01,-5.000000e-02,-1.001382e+01
2.280000e+00,-1.558564e+00,-2.499980e-01,-1.796887e+00,-3.056696e-01,-5.000000e-02,-9.987495e+00
2.290000e+00,-1.560927e+00,-2.226640e-01,-1.799775e+00,-2.717936e-01,-5.000000e-02,-9.959991e+00
2.300000e+00,-1.563018e+00,-1.956192e-01,-1.802323e+00,-2.378670e-01,-5.000000e-02,-9.931256e+00
2.310000e+00,-1.564840e+00,-1.688079e-01,-1.804532e+00,-2.038982e-01,-5.000000e-02,-9.901223e+00
2.320000e+00,-1.566395e+00,-1.421685e-01,-1.806401e+00,-1.698960e-01,-5.000000e-02,-9.869808e+00
2.330000e+00,-1.567684e+00,-1.156342e-01,-1.807930e+00,-1.358691e-01,-5.000000e-02,-9.836916e+00
2.340000e+00,-1.568708e+00,-8.913564e-02,-1.809118e+00,-1.018268e-01,-5.000000e-02,-9.802447e+00
2.350000e+00,-1.569467e+00,-6.260229e-02,-1.809966e+00,-6.777817e-02,-5.000000e-02,-9.766290e+00
2.360000e+00,-1.569960e+00,-3.596467e-02,-1.810474e+00,-3.373228e-02,-5.000000e-02,-9.728335e+00
2.370000e+00,-1.570185e+00,-9.156151e-03,-1.810641e+00,3.019150e-04,-5.000000e-02,-9.688472e+00
2.380000e+00,-1.570142e+00,1.788522e-02,-1.810468e+00,3.431571e-02,0,-9.646591e+00
2.390000e+00,-1.569851e+00,4.031432e-02,-1.809979e+00,6.339629e-02,0,-9.610284e+00
2.400000e+00,-1.569334e+00,6.309911e-02,-1.809200e+00,9.244124e-02,0,-9.572037e+00
2.410000e+00,-1.568588e+00,8.629406e-02,-1.808130e+00,1.214430e-01,0,-9.531743e+00
2.420000e+00,-1.567607e+00,1.099424e-01,-1.806771e+00,1.503948e-01,0,-9.489308e+00
2.430000e+00,-1.566387e+00,1.340751e-01,-1.805123e+00,1.792900e-01,0,-9.444656e+00
2.440000e+00,-1.564924e+00,1.587097e-01,-1.803186e+00,2.081232e-01,0,-9.397730e+00
2.450000e+00,-1.563212e+00,1.838501e-01,-1.800960e+00,2.368893e-01,0,-9.348491e+00
