t1,d1,v1,d2,v2,u,u_max
0,6.708567e+00,3.800000e-01,1.244808e+00,-8.124691e-01,1.432868e+00,-9.403014e-01
0,6.622500e+00,3.900000e-01,1.236570e+00,-8.351324e-01,1.423353e+00,-9.627591e-01
0,6.535082e+00,4.000000e-01,1.228106e+00,-8.576585e-01,1.413613e+00,-9.850571e-01
0,6.446446e+00,4.100000e-01,1.219418e+00,-8.799661e-01,1.403652e+00,-1.007196e+00
0,6.356730e+00,4.200000e-01,1.210508e+00,-9.019763e-01,1.393470e+00,-1.029175e+00
0,6.266071e+00,4.300000e-01,1.201380e+00,-9.236141e-01,1.383069e+00,-1.050995e+00
0,6.174608e+00,4.400000e-01,1.192037e+00,-9.448110e-01,1.372451e+00,-1.072655e+00
0,6.082474e+00,4.500000e-01,1.182485e+00,-9.655057e-01,1.361617e+00,-1.094156e+00
0,5.989794e+00,4.600000e-01,1.172729e+00,-9.856464e-01,1.350568e+00,-1.115495e+00
0,5.896680e+00,4.700000e-01,1.162774e+00,-1.005191e+00,1.339307e+00,-1.136673e+00
0,5.803236e+00,4.800000e-01,1.152627e+00,-1.024111e+00,1.327835e+00,-1.157685e+00
0,5.709546e+00,4.900000e-01,1.142294e+00,-1.042386e+00,1.316154e+00,-1.178531e+00
0,5.615679e+00,5.000000e-01,1.131782e+00,-1.060012e+00,1.304265e+00,-1.199206e+00
0,5.521685e+00,5.100000e-01,1.121096e+00,-1.076994e+00,1.292170e+00,-1.219707e+00
0,5.427595e+00,5.200000e-01,1.110244e+00,-1.093351e+00,1.279872e+00,-1.240030e+00
0,5.333420e+00,5.300000e-01,1.099231e+00,-1.109115e+00,1.267370e+00,-1.260171e+00
0,5.239152e+00,5.400000e-01,1.088063e+00,-1.124325e+00,1.254669e+00,-1.280122e+00
0,5.144763e+00,5.500000e-01,1.076746e+00,-1.139031e+00,1.241769e+00,-1.299880e+00
0,5.050209e+00,5.600000e-01,1.065284e+00,-1.153293e+00,1.228672e+00,-1.319438e+00
0,4.955430e+00,5.700000e-01,1.053682e+00,-1.167175e+00,1.215381e+00,-1.338789e+00
0,4.860350e+00,5.800000e-01,1.041942e+00,-1.180748e+00,1.201897e+00,-1.357927e+00
0,4.764882e+00,5.900000e-01,1.030067e+00,-1.194082e+00,1.188223e+00,-1.376845e+00
0,4.668932e+00,6.000000e-01,1.018061e+00,-1.207253e+00,1.174361e+00,-1.395537e+00
0,4.572397e+00,6.100000e-01,1.005923e+00,-1.220332e+00,1.160313e+00,-1.413995e+00
0,4.475174e+00,6.200000e-01,9.936540e-01,-1.233390e+00,1.146082e+00,-1.432214e+00
0,4.377156e+00,6.300000e-01,9.812547e-01,-1.246491e+00,1.131669e+00,-1.450187e+00
0,4.278244e+00,6.400000e-01,9.687239e-01,-1.259692e+00,1.117079e+00,-1.467909e+00
0,4.178342e+00,6.500000e-01,9.560603e-01,-1.273046e+00,1.102312e+00,-1.485374e+00
0,4.077363e+00,6.600000e-01,9.432623e-01,-1.286591e+00,1.087372e+00,-1.502577e+00
0,3.975234e+00,6.700000e-01,9.303277e-01,-1.300360e+00,1.072261e+00,-1.519514e+00
0,3.871893e+00,6.800000e-01,9.172543e-01,-1.314371e+00,1.056983e+00,-1.536181e+00
0,3.767295e+00,6.900000e-01,9.040395e-01,-1.328631e+00,1.041539e+00,-1.552576e+00
0,3.661414e+00,7.000000e-01,8.906809e-01,-1.343137e+00,1.025932e+00,-1.568695e+00
0,3.554241e+00,7.100000e-01,8.771760e-01,-1.357871e+00,1.010166e+00,-1.584537e+00
0,3.445786e+00,7.200000e-01,8.635228e-01,-1.372806e+00,9.942423e-01,-1.600101e+00
0,3.336079e+00,7.300000e-01,8.497193e-01,-1.387904e+00,9.781646e-01,-1.615386e+00
0,3.225167e+00,7.400000e-01,8.357643e-01,-1.403115e+00,9.619355e-01,-1.630392e+00
0,3.113119e+00,7.500000e-01,8.216568e-01,-1.418384e+00,9.455577e-01,-1.645120e+00
0,3.000016e+00,7.600000e-01,8.073966e-01,-1.433645e+00,9.290341e-01,-1.659569e+00
0,2.885957e+00,7.700000e-01,7.929842e-01,-1.448829e+00,9.123673e-01,-1.673742e+00
0,2.771053e+00,7.800000e-01,7.784206e-01,-1.463863e+00,8.955601e-01,-1.687639e+00
0,2.655425e+00,7.900000e-01,7.637077e-01,-1.478672e+00,8.786154e-01,-1.701262e+00
0,2.539202e+00,8.000000e-01,7.488481e-01,-1.493179e+00,8.615358e-01,-1.714613e+00
0,2.422519e+00,8.100000e-01,7.338453e-01,-1.507312e+00,8.443240e-01,-1.727692e+00
0,2.305510e+00,8.200000e-01,7.187034e-01,-1.521000e+00,8.269829e-01,-1.740502e+00
0,2.188310e+00,8.300000e-01,7.034270e-01,-1.534180e+00,8.095149e-01,-1.753042e+00
0,2.071050e+00,8.400000e-01,6.880217e-01,-1.546793e+00,7.919229e-01,-1.765315e+00
0,1.953853e+00,8.500000e-01,6.724932e-01,-1.558792e+00,7.742095e-01,-1.777321e+00
0,1.836832e+00,8.600000e-01,6.568480e-01,-1.570136e+00,7.563774e-01,-1.789058e+00
0,1.720089e+00,8.700000e-01,6.410928e-01,-1.580797e+00,7.384292e-01,-1.800528e+00
0,1.603710e+00,8.800000e-01,6.252344e-01,-1.590757e+00,7.203677e-01,-1.811729e+00
0,1.487768e+00,8.900000e-01,6.092800e-01,-1.600010e+00,7.021955e-01,-1.822660e+00
0,1.372315e+00,9.000000e-01,5.932366e-01,-1.608563e+00,6.839154e-01,-1.833318e+00
0,1.257389e+00,9.100000e-01,5.771110e-01,-1.616432e+00,6.655301e-01,-1.843700e+00
0,1.143004e+00,9.200000e-01,5.609101e-01,-1.623646e+00,6.470423e-01,-1.853805e+00
0,1.029162e+00,9.300000e-01,5.446402e-01,-1.630242e+00,6.284549e-01,-1.863629e+00
0,9.158419e-01,9.400000e-01,5.283071e-01,-1.636269e+00,6.097707e-01,-1.873166e+00
0,8.030082e-01,9.500000e-01,5.119165e-01,-1.641780e+00,5.909926e-01,-1.882415e+00
0,6.906096e-01,9.600000e-01,4.954731e-01,-1.646839e+00,5.721234e-01,-1.891369e+00
0,5.785811e-01,9.700000e-01,4.789810e-01,-1.651510e+00,5.531662e-01,-1.900024e+00
0,4.668464e-01,9.800000e-01,4.624439e-01,-1.655864e+00,5.341239e-01,-1.908376e+00
0,3.553201e-01,9.900000e-01,4.458646e-01,-1.659970e+00,5.149997e-01,-1.916419e+00
0,2.439109e-01,1,4.292451e-01,-1.663899e+00,4.957966e-01,-1.924150e+00
0,1.325237e-01,1.010000e+00,4.125869e-01,-1.667717e+00,4.765178e-01,-1.931563e+00
0,2.106340e-02,1.020000e+00,3.958909e-01,-1.671487e+00,4.571664e-01,-1.938654e+00
0,-9.056302e-02,1.030000e+00,3.791572e-01,-1.675267e+00,4.377458e-01,-1.945420e+00
0,-2.024431e-01,1.040000e+00,3.623854e-01,-1.679107e+00,4.182591e-01,-1.951857e+00
0,-3.146564e-01,1.050000e+00,3.455747e-01,-1.683046e+00,3.987097e-01,-1.957961e+00
0,-4.272720e-01,1.060000e+00,3.287240e-01,-1.687118e+00,3.791010e-01,-1.963731e+00
0,-5.403463e-01,1.070000e+00,3.118318e-01,-1.691342e+00,3.594362e-01,-1.969165e+00
0,-6.539209e-01,1.080000e+00,2.948966e-01,-1.695730e+00,3.397188e-01,-1.974261e+00
0,-7.680216e-01,1.090000e+00,2.779167e-01,-1.700279e+00,3.199521e-01,-1.979018e+00
0,-8.826570e-01,1.100000e+00,2.608905e-01,-1.704978e+00,3.001396e-01,-1.983437e+00
0,-9.978177e-01,1.110000e+00,2.438167e-01,-1.709803e+00,2.802845e-01,-1.987517e+00
0,-1.113476e+00,1.120000e+00,2.266942e-01,-1.714721e+00,2.603904e-01,-1.991260e+00
0,-1.229588e+00,1.130000e+00,2.095221e-01,-1.719689e+00,2.404605e-01,-1.994668e+00
0,-1.346092e+00,1.140000e+00,1.923004e-01,-1.724656e+00,2.204981e-01,-1.997743e+00
0,-1.462909e+00,1.150000e+00,1.750292e-01,-1.729564e+00,2.005067e-01,-2.000486e+00
0,-1.579948e+00,1.160000e+00,1.577095e-01,-1.734351e+00,1.804895e-01,-2.002901e+00
0,-1.697104e+00,1.170000e+00,1.403428e-01,-1.738948e+00,1.604498e-01,-2.004990e+00
0,-1.814265e+00,1.180000e+00,1.229314e-01,-1.743288e+00,1.403908e-01,-2.006758e+00
0,-1.931308e+00,1.190000e+00,1.054782e-01,-1.747300e+00,1.203157e-01,-2.008206e+00
0,-2.048106e+00,1.200000e+00,8.798672e-02,-1.750917e+00,1.002277e-01,-2.009338e+00
0,-2.164533e+00,1.210000e+00,7.046135e-02,-1.754074e+00,8.012997e-02,-2.010157e+00
0,-2.280459e+00,1.220000e+00,5.290696e-02,-1.756712e+00,6.002559e-02,-2.010666e+00
0,-2.395762e+00,1.230000e+00,3.532902e-02,-1.758777e+00,3.991766e-02,-2.010868e+00
0,-2.510324e+00,1.240000e+00,1.773349e-02,-1.760223e+00,1.980924e-02,-2.010765e+00
0,-2.624035e+00,1.250000e+00,1.267468e-04,-1.761015e+00,-2.966243e-04,-2.010358e+00
0,-2.736800e+00,1.260000e+00,-1.748452e-02,-1.761124e+00,-2.039692e-02,-2.009650e+00
-5.000000e-02,-2.848533e+00,1.270000e+00,-3.506889e-02,-1.755635e+00,-4.046410e-02,-2.003737e+00
-5.000000e-02,-2.951391e+00,1.280000e+00,-5.259494e-02,-1.749461e+00,-6.047066e-02,-1.997524e+00
-5.000000e-02,-3.052817e+00,1.290000e+00,-7.005591e-02,-1.742625e+00,-8.041359e-02,-1.991013e+00
-5.000000e-02,-3.152801e+00,1.300000e+00,-8.744533e-02,-1.735158e+00,-1.002899e-01,-1.984202e+00
-5.000000e-02,-3.251349e+00,1.310000e+00,-1.047571e-01,-1.727099e+00,-1.200966e-01,-1.977091e+00
-5.000000e-02,-3.348488e+00,1.320000e+00,-1.219855e-01,-1.718499e+00,-1.398307e-01,-1.969679e+00
-5.000000e-02,-3.444255e+00,1.330000e+00,-1.391254e-01,-1.709411e+00,-1.594892e-01,-1.961964e+00
-5.000000e-02,-3.538705e+00,1.340000e+00,-1.561723e-01,-1.699898e+00,-1.790690e-01,-1.953945e+00
-5.000000e-02,-3.631903e+00,1.350000e+00,-1.731222e-01,-1.690023e+00,-1.985671e-01,-1.945620e+00
-5.000000e-02,-3.723925e+00,1.360000e+00,-1.899718e-01,-1.679853e+00,-2.179804e-01,-1.936987e+00
-5.000000e-02,-3.814852e+00,1.370000e+00,-2.067185e-01,-1.669455e+00,-2.373058e-01,-1.928045e+00
-5.000000e-02,-3.904775e+00,1.380000e+00,-2.233603e-01,-1.658896e+00,-2.565402e-01,-1.918791e+00
-5.000000e-02,-3.993782e+00,1.390000e+00,-2.398961e-01,-1.648239e+00,-2.756806e-01,-1.909225e+00
-5.000000e-02,-4.081964e+00,1.400000e+00,-2.563250e-01,-1.637542e+00,-2.947237e-01,-1.899345e+00
-5.000000e-02,-4.169408e+00,1.410000e+00,-2.726470e-01,-1.626859e+00,-3.136664e-01,-1.889150e+00
-5.000000e-02,-4.256197e+00,1.420000e+00,-2.888624e-01,-1.616236e+00,-3.325056e-01,-1.878639e+00
-5.000000e-02,-4.342402e+00,1.430000e+00,-3.049720e-01,-1.605710e+00,-3.512382e-01,-1.867814e+00
-5.000000e-02,-4.428089e+00,1.440000e+00,-3.209770e-01,-1.595308e+00,-3.698609e-01,-1.856674e+00
-5.000000e-02,-4.513306e+00,1.450000e+00,-3.368787e-01,-1.585051e+00,-3.883706e-01,-1.845220e+00
-5.000000e-02,-4.598093e+00,1.460000e+00,-3.526785e-01,-1.574945e+00,-4.067642e-01,-1.833454e+00
-5.000000e-02,-4.682471e+00,1.470000e+00,-3.683780e-01,-1.564988e+00,-4.250386e-01,-1.821377e+00
-5.000000e-02,-4.766446e+00,1.480000e+00,-3.839787e-01,-1.555169e+00,-4.431907e-01,-1.808994e+00
-5.000000e-02,-4.850007e+00,1.490000e+00,-3.994818e-01,-1.545465e+00,-4.612175e-01,-1.796307e+00
-5.000000e-02,-4.933129e+00,1.500000e+00,-4.148883e-01,-1.535844e+00,-4.791159e-01,-1.783319e+00
-5.000000e-02,-5.015769e+00,1.510000e+00,-4.301988e-01,-1.526266e+00,-4.968829e-01,-1.770035e+00
-5.000000e-02,-5.097868e+00,1.520000e+00,-4.454136e-01,-1.516685e+00,-5.145156e-01,-1.756460e+00
-5.000000e-02,-5.179355e+00,1.530000e+00,-4.605323e-01,-1.507047e+00,-5.320111e-01,-1.742598e+00
-5.000000e-02,-5.260145e+00,1.540000e+00,-4.755542e-01,-1.497295e+00,-5.493666e-01,-1.728455e+00
-5.000000e-02,-5.340144e+00,1.550000e+00,-4.904777e-01,-1.487368e+00,-5.665793e-01,-1.714036e+00
-5.000000e-02,-5.419248e+00,1.560000e+00,-5.053007e-01,-1.477204e+00,-5.836464e-01,-1.699346e+00
-5.000000e-02,-5.497349e+00,1.570000e+00,-5.200207e-01,-1.466743e+00,-6.005653e-01,-1.684391e+00
-5.000000e-02,-5.574333e+00,1.580000e+00,-5.346344e-01,-1.455923e+00,-6.173334e-01,-1.669177e+00
-5.000000e-02,-5.650087e+00,1.590000e+00,-5.491378e-01,-1.444690e+00,-6.339480e-01,-1.653709e+00
-5.000000e-02,-5.724499e+00,1.600000e+00,-5.635266e-01,-1.432991e+00,-6.504068e-01,-1.637992e+00
-5.000000e-02,-5.797463e+00,1.610000e+00,-5.777959e-01,-1.420783e+00,-6.667071e-01,-1.622031e+00
-5.000000e-02,-5.868876e+00,1.620000e+00,-5.919405e-01,-1.408027e+00,-6.828466e-01,-1.605830e+00
-5.000000e-02,-5.938648e+00,1.630000e+00,-6.059546e-01,-1.394695e+00,-6.988229e-01,-1.589394e+00
-5.000000e-02,-6.006699e+00,1.640000e+00,-6.198324e-01,-1.380768e+00,-7.146337e-01,-1.572727e+00
-5.000000e-02,-6.072960e+00,1.650000e+00,-6.335679e-01,-1.366235e+00,-7.302767e-01,-1.555831e+00
-5.000000e-02,-6.137379e+00,1.660000e+00,-6.471551e-01,-1.351098e+00,-7.457496e-01,-1.538710e+00
-5.000000e-02,-6.199919e+00,1.670000e+00,-6.605879e-01,-1.335366e+00,-7.610501e-01,-1.521366e+00
-5.000000e-02,-6.260556e+00,1.680000e+00,-6.738605e-01,-1.319061e+00,-7.761761e-01,-1.503801e+00
-5.000000e-02,-6.319286e+00,1.690000e+00,-6.869673e-01,-1.302211e+00,-7.911254e-01,-1.486016e+00
-5.000000e-02,-6.376121e+00,1.700000e+00,-6.999030e-01,-1.284856e+00,-8.058957e-01,-1.468013e+00
-5.000000e-02,-6.431085e+00,1.710000e+00,-7.126629e-01,-1.267041e+00,-8.204849e-01,-1.449793e+00
-5.000000e-02,-6.484222e+00,1.720000e+00,-7.252425e-01,-1.248819e+00,-8.348909e-01,-1.431356e+00
-5.000000e-02,-6.535584e+00,1.730000e+00,-7.376381e-01,-1.230249e+00,-8.491113e-01,-1.412701e+00
-5.000000e-02,-6.585238e+00,1.740000e+00,-7.498465e-01,-1.211391e+00,-8.631442e-01,-1.393831e+00
-5.000000e-02,-6.633259e+00,1.750000e+00,-7.618652e-01,-1.192311e+00,-8.769872e-01,-1.374743e+00
-5.000000e-02,-6.679732e+00,1.760000e+00,-7.736922e-01,-1.173072e+00,-8.906383e-01,-1.355440e+00
-5.000000e-02,-6.724745e+00,1.770000e+00,-7.853263e-01,-1.153738e+00,-9.040953e-01,-1.335920e+00
-5.000000e-02,-6.768389e+00,1.780000e+00,-7.967668e-01,-1.134372e+00,-9.173560e-01,-1.316184e+00
-5.000000e-02,-6.810756e+00,1.790000e+00,-8.080138e-01,-1.115029e+00,-9.304183e-01,-1.296233e+00
-5.000000e-02,-6.851934e+00,1.800000e+00,-8.190677e-01,-1.095764e+00,-9.432799e-01,-1.276067e+00
-5.000000e-02,-6.892007e+00,1.810000e+00,-8.299295e-01,-1.076620e+00,-9.559389e-01,-1.255687e+00
-5.000000e-02,-6.931053e+00,1.820000e+00,-8.406006e-01,-1.057635e+00,-9.683930e-01,-1.235096e+00
-5.000000e-02,-6.969140e+00,1.830000e+00,-8.510828e-01,-1.038840e+00,-9.806401e-01,-1.214295e+00
-5.000000e-02,-7.006323e+00,1.840000e+00,-8.613781e-01,-1.020253e+00,-9.926782e-01,-1.193287e+00
-5.000000e-02,-7.042647e+00,1.850000e+00,-8.714886e-01,-1.001886e+00,-1.004505e+00,-1.172074e+00
-5.000000e-02,-7.078142e+00,1.860000e+00,-8.814166e-01,-9.837392e-01,-1.016119e+00,-1.150661e+00
-5.000000e-02,-7.112822e+00,1.870000e+00,-8.911641e-01,-9.658035e-01,-1.027518e+00,-1.129051e+00
-5.000000e-02,-7.146688e+00,1.880000e+00,-9.007333e-01,-9.480606e-01,-1.038699e+00,-1.107250e+00
-5.000000e-02,-7.179724e+00,1.890000e+00,-9.101259e-01,-9.304835e-01,-1.049662e+00,-1.085261e+00
-5.000000e-02,-7.211899e+00,1.900000e+00,-9.193434e-01,-9.130371e-01,-1.060404e+00,-1.063090e+00
-5.000000e-02,-7.243168e+00,1.910000e+00,-9.283869e-01,-8.956795e-01,-1.070923e+00,-1.040744e+00
-5.000000e-02,-7.273473e+00,1.920000e+00,-9.372571e-01,-8.783628e-01,-1.081218e+00,-1.018228e+00
-5.000000e-02,-7.302743e+00,1.930000e+00,-9.459541e-01,-8.610350e-01,-1.091287e+00,-9.955492e-01
-5.000000e-02,-7.330899e+00,1.940000e+00,-9.544776e-01,-8.436407e-01,-1.101129e+00,-9.727131e-01
-5.000000e-02,-7.357853e+00,1.950000e+00,-9.628265e-01,-8.261232e-01,-1.110741e+00,-9.497269e-01
-5.000000e-02,-7.383509e+00,1.960000e+00,-9.709994e-01,-8.084258e-01,-1.120123e+00,-9.265972e-01
-5.000000e-02,-7.407771e+00,1.970000e+00,-9.789943e-01,-7.904934e-01,-1.129273e+00,-9.033305e-01
-5.000000e-02,-7.430539e+00,1.980000e+00,-9.868084e-01,-7.722739e-01,-1.138189e+00,-8.799333e-01
-5.000000e-02,-7.451716e+00,1.990000e+00,-9.944386e-01,-7.537198e-01,-1.146871e+00,-8.564120e-01
-5.000000e-02,-7.471208e+00,2,-1.001881e+00,-7.347892e-01,-1.155317e+00,-8.327724e-01
-5.000000e-02,-7.488928e+00,2.010000e+00,-1.009133e+00,-7.154472e-01,-1.163526e+00,-8.090204e-01
-5.000000e-02,-7.504796e+00,2.020000e+00,-1.016189e+00,-6.956668e-01,-1.171497e+00,-7.851612e-01
-5.000000e-02,-7.518744e+00,2.030000e+00,-1.023045e+00,-6.754295e-01,-1.179229e+00,-7.611997e-01
-5.000000e-02,-7.530714e+00,2.040000e+00,-1.029696e+00,-6.547261e-01,-1.186721e+00,-7.371404e-01
-5.000000e-02,-7.540663e+00,2.050000e+00,-1.036138e+00,-6.335566e-01,-1.193971e+00,-7.129873e-01
-5.000000e-02,-7.548561e+00,2.060000e+00,-1.042366e+00,-6.119309e-01,-1.200980e+00,-6.887441e-01
-5.000000e-02,-7.554394e+00,2.070000e+00,-1.048375e+00,-5.898677e-01,-1.207746e+00,-6.644139e-01
-5.000000e-02,-7.558163e+00,2.080000e+00,-1.054162e+00,-5.673950e-01,-1.214268e+00,-6.399993e-01
-5.000000e-02,-7.559884e+00,2.090000e+00,-1.059722e+00,-5.445488e-01,-1.220546e+00,-6.155028e-01
-5.000000e-02,-7.559590e+00,2.100000e+00,-1.065051e+00,-5.213726e-01,-1.226578e+00,-5.909263e-01
-5.000000e-02,-7.557324e+00,2.110000e+00,-1.070148e+00,-4.979159e-01,-1.232364e+00,-5.662715e-01
-5.000000e-02,-7.553145e+00,2.120000e+00,-1.075009e+00,-4.742336e-01,-1.237903e+00,-5.415398e-01
-5.000000e-02,-7.547122e+00,2.130000e+00,-1.079632e+00,-4.503842e-01,-1.243194e+00,-5.167325e-01
-5.000000e-02,-7.539334e+00,2.140000e+00,-1.084016e+00,-4.264287e-01,-1.248237e+00,-4.918509e-01
-5.000000e-02,-7.529866e+00,2.150000e+00,-1.088161e+00,-4.024287e-01,-1.253031e+00,-4.668960e-01
-5.000000e-02,-7.518809e+00,2.160000e+00,-1.092065e+00,-3.784454e-01,-1.257575e+00,-4.418690e-01
-5.000000e-02,-7.506259e+00,2.170000e+00,-1.095730e+00,-3.545377e-01,-1.261868e+00,-4.167712e-01
-5.000000e-02,-7.492309e+00,2.180000e+00,-1.099156e+00,-3.307611e-01,-1.265910e+00,-3.916042e-01
-5.000000e-02,-7.477052e+00,2.190000e+00,-1.102346e+00,-3.071660e-01,-1.269700e+00,-3.663697e-01
-5.000000e-02,-7.460576e+00,2.200000e+00,-1.105300e+00,-2.837970e-01,-1.273237e+00,-3.410696e-01
-5.000000e-02,-7.442964e+00,2.210000e+00,-1.108022e+00,-2.606914e-01,-1.276521e+00,-3.157064e-01
-5.000000e-02,-7.424290e+00,2.220000e+00,-1.110515e+00,-2.378788e-01,-1.279551e+00,-2.902830e-01
-5.000000e-02,-7.404616e+00,2.230000e+00,-1.112781e+00,-2.153800e-01,-1.282327e+00,-2.648024e-01
-5.000000e-02,-7.383995e+00,2.240000e+00,-1.114824e+00,-1.932069e-01,-1.284847e+00,-2.392685e-01
-5.000000e-02,-7.362465e+00,2.250000e+00,-1.116646e+00,-1.713623e-01,-1.287112e+00,-2.136853e-01
-5.000000e-02,-7.340052e+00,2.260000e+00,-1.118252e+00,-1.498396e-01,-1.289121e+00,-1.880575e-01
-5.000000e-02,-7.316766e+00,2.270000e+00,-1.119644e+00,-1.286237e-01,-1.290873e+00,-1.623900e-01
-5.000000e-02,-7.292603e+00,2.280000e+00,-1.120826e+00,-1.076909e-01,-1.292368e+00,-1.366883e-01
-5.000000e-02,-7.267545e+00,2.290000e+00,-1.121799e+00,-8.700991e-02,-1.293607e+00,-1.109583e-01
-5.000000e-02,-7.241561e+00,2.300000e+00,-1.122566e+00,-6.654294e-02,-1.294588e+00,-8.520598e-02
-5.000000e-02,-7.214606e+00,2.310000e+00,-1.123130e+00,-4.624641e-02,-1.295311e+00,-5.943791e-02
-5.000000e-02,-7.186626e+00,2.320000e+00,-1.123492e+00,-2.607242e-02,-1.295776e+00,-3.366070e-02
-5.000000e-02,-7.157554e+00,2.330000e+00,-1.123652e+00,-5.970014e-03,-1.295984e+00,-7.881141e-03
-5.000000e-02,-7.127318e+00,2.340000e+00,-1.123611e+00,1.411341e-02,-1.295934e+00,1.789389e-02
0,-7.095840e+00,2.350000e+00,-1.123394e+00,2.932995e-02,-1.295651e+00,3.875309e-02
0,-7.070809e+00,2.360000e+00,-1.123024e+00,4.465143e-02,-1.295159e+00,5.959521e-02
0,-7.044648e+00,2.370000e+00,-1.122500e+00,6.014275e-02,-1.294459e+00,8.041362e-02
0,-7.017248e+00,2.380000e+00,-1.121821e+00,7.586390e-02,-1.293551e+00,1.012019e-01
0,-6.988502e+00,2.390000e+00,-1.120982e+00,9.186838e-02,-1.292435e+00,1.219539e-01
0,-6.958311e+00,2.400000e+00,-1.119982e+00,1.082017e-01,-1.291112e+00,1.426641e-01
0,-6.926585e+00,2.410000e+00,-1.118817e+00,1.249004e-01,-1.289582e+00,1.633271e-01
0,-6.893244e+00,2.420000e+00,-1.117483e+00,1.419907e-01,-1.287845e+00,1.839383e-01
0,-6.858225e+00,2.430000e+00,-1.115976e+00,1.594881e-01,-1.285903e+00,2.044934e-01
0,-6.821478e+00,2.440000e+00,-1.114292e+00,1.773967e-01,-1.283756e+00,2.249889e-01
0,-6.782969e+00,2.450000e+00,-1.112427e+00,1.957094e-01,-1.281404e+00,2.454216e-01
0,-6.742686e+00,2.460000e+00,-1.110376e+00,2.144076e-01,-1.278848e+00,2.657892e-01
