t1,d1,v1,d2,v2,u,u_max
0,-3.510356e-02,9.650000e+00,-5.934808e-03,1.405856e-03,-7.010069e-03,2.650620e-04
0,-3.540995e-02,9.660000e+00,-5.922169e-03,1.118198e-03,-7.006765e-03,3.959487e-04
0,-3.577707e-02,9.670000e+00,-5.912504e-03,8.126191e-04,-7.002147e-03,5.276174e-04
0,-3.619088e-02,9.680000e+00,-5.905942e-03,4.994978e-04,-6.996211e-03,6.595378e-04
0,-3.663608e-02,9.690000e+00,-5.902504e-03,1.893706e-04,-6.988957e-03,7.911716e-04
0,-3.709641e-02,9.700000e+00,-5.902109e-03,-1.073395e-04,-6.980391e-03,9.219862e-04
0,-3.755517e-02,9.710000e+00,-5.904573e-03,-3.805909e-04,-6.970522e-03,1.051468e-03
0,-3.799556e-02,9.720000e+00,-5.909612e-03,-6.209803e-04,-6.959367e-03,1.179135e-03
0,-3.840118e-02,9.730000e+00,-5.916854e-03,-8.199824e-04,-6.946947e-03,1.304548e-03
0,-3.875642e-02,9.740000e+00,-5.925848e-03,-9.701662e-04,-6.933285e-03,1.427322e-03
0,-3.904686e-02,9.750000e+00,-5.936074e-03,-1.065383e-03,-6.918410e-03,1.547136e-03
0,-3.925966e-02,9.760000e+00,-5.946957e-03,-1.100921e-03,-6.902353e-03,1.663738e-03
0,-3.938385e-02,9.770000e+00,-5.957883e-03,-1.073620e-03,-6.885147e-03,1.776955e-03
0,-3.941062e-02,9.780000e+00,-5.968215e-03,-9.819505e-04,-6.866826e-03,1.886694e-03
0,-3.933356e-02,9.790000e+00,-5.977308e-03,-8.260472e-04,-6.847425e-03,1.992941e-03
0,-3.914880e-02,9.800000e+00,-5.984527e-03,-6.076999e-04,-6.826978e-03,2.095769e-03
0,-3.885510e-02,9.810000e+00,-5.989265e-03,-3.303033e-04,-6.805520e-03,2.195325e-03
0,-3.845388e-02,9.820000e+00,-5.990953e-03,1.235062e-06,-6.783082e-03,2.291835e-03
0,-3.794918e-02,9.830000e+00,-5.989080e-03,3.806252e-04,-6.759693e-03,2.385589e-03
0,-3.734753e-02,9.840000e+00,-5.983206e-03,8.003604e-04,-6.735378e-03,2.476941e-03
0,-3.665782e-02,9.850000e+00,-5.972967e-03,1.251913e-03,-6.710161e-03,2.566293e-03
0,-3.589099e-02,9.860000e+00,-5.958092e-03,1.725958e-03,-6.684058e-03,2.654087e-03
0,-3.505983e-02,9.870000e+00,-5.938406e-03,2.212610e-03,-6.657082e-03,2.740793e-03
0,-3.417859e-02,9.880000e+00,-5.913832e-03,2.701686e-03,-6.629244e-03,2.826896e-03
0,-3.326263e-02,9.890000e+00,-5.884398e-03,3.182960e-03,-6.600545e-03,2.912883e-03
0,-3.232800e-02,9.900000e+00,-5.850232e-03,3.646429e-03,-6.570985e-03,2.999228e-03
0,-3.139108e-02,9.910000e+00,-5.811561e-03,4.082568e-03,-6.540558e-03,3.086385e-03
