t1,d1,v1,d2,v2,u,u_max
3.800000e-01,4.149361e-01,-2.708230e-01,4.776227e-01,-3.134338e-01,0,2.139783e+00
3.900000e-01,4.121901e-01,-2.783775e-01,4.744509e-01,-3.209197e-01,0,2.111239e+00
4.000000e-01,4.093687e-01,-2.858862e-01,4.712045e-01,-3.283524e-01,0,2.082301e+00
4.100000e-01,4.064726e-01,-2.933220e-01,4.678840e-01,-3.357319e-01,0,2.053014e+00
4.200000e-01,4.035026e-01,-3.006588e-01,4.644900e-01,-3.430583e-01,0,2.023425e+00
4.300000e-01,4.004599e-01,-3.078714e-01,4.610230e-01,-3.503316e-01,0,1.993578e+00
4.400000e-01,3.973457e-01,-3.149370e-01,4.574836e-01,-3.575518e-01,0,1.963517e+00
4.500000e-01,3.941617e-01,-3.218352e-01,4.538722e-01,-3.647186e-01,0,1.933284e+00
4.600000e-01,3.909096e-01,-3.285488e-01,4.501894e-01,-3.718318e-01,0,1.902916e+00
4.700000e-01,3.875914e-01,-3.350638e-01,4.464357e-01,-3.788908e-01,0,1.872445e+00
4.800000e-01,3.842090e-01,-3.413703e-01,4.426118e-01,-3.858950e-01,0,1.841901e+00
4.900000e-01,3.807647e-01,-3.474620e-01,4.387180e-01,-3.928435e-01,0,1.811305e+00
5.000000e-01,3.772605e-01,-3.533372e-01,4.347551e-01,-3.997353e-01,0,1.780674e+00
5.100000e-01,3.736987e-01,-3.589979e-01,4.307235e-01,-4.065691e-01,0,1.750017e+00
5.200000e-01,3.700812e-01,-3.644505e-01,4.266239e-01,-4.133435e-01,0,1.719338e+00
5.300000e-01,3.664103e-01,-3.697049e-01,4.224568e-01,-4.200569e-01,0,1.688634e+00
5.400000e-01,3.626878e-01,-3.747749e-01,4.182230e-01,-4.267075e-01,0,1.657897e+00
5.500000e-01,3.589154e-01,-3.796771e-01,4.139229e-01,-4.332934e-01,0,1.627110e+00
5.600000e-01,3.550947e-01,-3.844310e-01,4.095573e-01,-4.398126e-01,0,1.596254e+00
5.700000e-01,3.512272e-01,-3.890585e-01,4.051269e-01,-4.462630e-01,0,1.565304e+00
5.800000e-01,3.473139e-01,-3.935825e-01,4.006323e-01,-4.526423e-01,0,1.534231e+00
5.900000e-01,3.433558e-01,-3.980274e-01,3.960743e-01,-4.589483e-01,0,1.503004e+00
6.000000e-01,3.393535e-01,-4.024177e-01,3.914536e-01,-4.651789e-01,0,1.471589e+00
6.100000e-01,3.353075e-01,-4.067775e-01,3.867710e-01,-4.713317e-01,0,1.439951e+00
6.200000e-01,3.312180e-01,-4.111300e-01,3.820272e-01,-4.774047e-01,0,1.408056e+00
6.300000e-01,3.270849e-01,-4.154968e-01,3.772231e-01,-4.833957e-01,0,1.375871e+00
6.400000e-01,3.229080e-01,-4.198974e-01,3.723596e-01,-4.893029e-01,0,1.343363e+00
6.500000e-01,3.186868e-01,-4.243485e-01,3.674374e-01,-4.951245e-01,0,1.310506e+00
6.600000e-01,3.144208e-01,-4.288638e-01,3.624574e-01,-5.008589e-01,0,1.277273e+00
6.700000e-01,3.101092e-01,-4.334533e-01,3.574205e-01,-5.065046e-01,0,1.243646e+00
6.800000e-01,3.057514e-01,-4.381236e-01,3.523276e-01,-5.120604e-01,0,1.209609e+00
6.900000e-01,3.013465e-01,-4.428770e-01,3.471796e-01,-5.175252e-01,0,1.175154e+00
7.000000e-01,2.968936e-01,-4.477122e-01,3.419774e-01,-5.228983e-01,0,1.140278e+00
7.100000e-01,2.923920e-01,-4.526237e-01,3.367219e-01,-5.281791e-01,0,1.104984e+00
7.200000e-01,2.878409e-01,-4.576021e-01,3.314141e-01,-5.333671e-01,0,1.069282e+00
7.300000e-01,2.832398e-01,-4.626346e-01,3.260549e-01,-5.384621e-01,0,1.033189e+00
7.400000e-01,2.785881e-01,-4.677051e-01,3.206452e-01,-5.434641e-01,0,9.967255e-01
7.500000e-01,2.738856e-01,-4.727946e-01,3.151859e-01,-5.483733e-01,0,9.599200e-01
7.600000e-01,2.691322e-01,-4.778817e-01,3.096780e-01,-5.531898e-01,0,9.228046e-01
7.700000e-01,2.643281e-01,-4.829431e-01,3.041224e-01,-5.579140e-01,0,8.854158e-01
7.800000e-01,2.594735e-01,-4.879545e-01,2.985200e-01,-5.625464e-01,0,8.477938e-01
7.900000e-01,2.545692e-01,-4.928906e-01,2.928718e-01,-5.670874e-01,0,8.099809e-01
8.000000e-01,2.496160e-01,-4.977263e-01,2.871786e-01,-5.715376e-01,0,7.720212e-01
8.100000e-01,2.446151e-01,-5.024372e-01,2.814413e-01,-5.758973e-01,0,7.339595e-01
8.200000e-01,2.395678e-01,-5.070000e-01,2.756610e-01,-5.801672e-01,0,6.958399e-01
8.300000e-01,2.344757e-01,-5.113932e-01,2.698383e-01,-5.843475e-01,0,6.577053e-01
8.400000e-01,2.293406e-01,-5.155977e-01,2.639743e-01,-5.884384e-01,0,6.195961e-01
8.500000e-01,2.241644e-01,-5.195972e-01,2.580698e-01,-5.924402e-01,0,5.815496e-01
8.600000e-01,2.189493e-01,-5.233785e-01,2.521258e-01,-5.963528e-01,0,5.435990e-01
8.700000e-01,2.136976e-01,-5.269322e-01,2.461431e-01,-6.001761e-01,0,5.057728e-01
8.800000e-01,2.084115e-01,-5.302523e-01,2.401226e-01,-6.039097e-01,0,4.680943e-01
8.900000e-01,2.030933e-01,-5.333368e-01,2.340652e-01,-6.075532e-01,0,4.305809e-01
9.000000e-01,1.977455e-01,-5.361878e-01,2.279718e-01,-6.111059e-01,0,3.932441e-01
9.100000e-01,1.923703e-01,-5.388108e-01,2.218434e-01,-6.145668e-01,0,3.560895e-01
9.200000e-01,1.869700e-01,-5.412154e-01,2.156808e-01,-6.179351e-01,0,3.191163e-01
9.300000e-01,1.815467e-01,-5.434141e-01,2.094850e-01,-6.212095e-01,0,2.823181e-01
9.400000e-01,1.761024e-01,-5.454229e-01,2.032569e-01,-6.243888e-01,0,2.456826e-01
9.500000e-01,1.706388e-01,-5.472601e-01,1.969975e-01,-6.274716e-01,0,2.091928e-01
9.600000e-01,1.651577e-01,-5.489463e-01,1.907078e-01,-6.304563e-01,0,1.728270e-01
9.700000e-01,1.596603e-01,-5.505034e-01,1.843887e-01,-6.333414e-01,0,1.365600e-01
9.800000e-01,1.541480e-01,-5.519546e-01,1.780413e-01,-6.361253e-01,0,1.003634e-01
9.900000e-01,1.486215e-01,-5.533234e-01,1.716666e-01,-6.388065e-01,0,6.420693e-02
1,1.430817e-01,-5.546329e-01,1.652655e-01,-6.413833e-01,0,2.805923e-02
1.010000e+00,1.375290e-01,-5.559056e-01,1.588393e-01,-6.438543e-01,0,-8.111203e-03
1.020000e+00,1.319636e-01,-5.571625e-01,1.523888e-01,-6.462181e-01,0,-4.433506e-02
1.030000e+00,1.263857e-01,-5.584225e-01,1.459153e-01,-6.484734e-01,0,-8.064124e-02
1.040000e+00,1.207951e-01,-5.597022e-01,1.394197e-01,-6.506189e-01,0,-1.170560e-01
1.050000e+00,1.151916e-01,-5.610154e-01,1.329032e-01,-6.526538e-01,0,-1.536021e-01
1.060000e+00,1.095747e-01,-5.623726e-01,1.263670e-01,-6.545771e-01,0,-1.902980e-01
1.070000e+00,1.039439e-01,-5.637808e-01,1.198121e-01,-6.563883e-01,0,-2.271576e-01
1.080000e+00,9.829887e-02,-5.652433e-01,1.132396e-01,-6.580869e-01,0,-2.641891e-01
1.090000e+00,9.263890e-02,-5.667597e-01,1.066507e-01,-6.596726e-01,0,-3.013955e-01
1.100000e+00,8.696351e-02,-5.683259e-01,1.000465e-01,-6.611455e-01,0,-3.387735e-01
1.110000e+00,8.127224e-02,-5.699343e-01,9.342818e-02,-6.625057e-01,0,-3.763141e-01
1.120000e+00,7.556472e-02,-5.715735e-01,8.679679e-02,-6.637535e-01,0,-4.140025e-01
1.130000e+00,6.984071e-02,-5.732295e-01,8.015349e-02,-6.648895e-01,0,-4.518182e-01
1.140000e+00,6.410013e-02,-5.748853e-01,7.349937e-02,-6.659143e-01,0,-4.897356e-01
1.150000e+00,5.834307e-02,-5.765214e-01,6.683557e-02,-6.668287e-01,0,-5.277244e-01
1.160000e+00,5.256984e-02,-5.781169e-01,6.016317e-02,-6.676337e-01,0,-5.657503e-01
1.170000e+00,4.678094e-02,-5.796495e-01,5.348326e-02,-6.683301e-01,0,-6.037758e-01
1.180000e+00,4.097713e-02,-5.810960e-01,4.679692e-02,-6.689192e-01,0,-6.417608e-01
1.190000e+00,3.515939e-02,-5.824334e-01,4.010523e-02,-6.694019e-01,0,-6.796637e-01
1.200000e+00,2.932891e-02,-5.836390e-01,3.340923e-02,-6.697793e-01,0,-7.174424e-01
1.210000e+00,2.348712e-02,-5.846914e-01,2.670999e-02,-6.700524e-01,0,-7.550549e-01
1.220000e+00,1.763565e-02,-5.855706e-01,2.000853e-02,-6.702221e-01,0,-7.924605e-01
1.230000e+00,1.177634e-02,-5.862589e-01,1.330589e-02,-6.702894e-01,0,-8.296206e-01
1.240000e+00,5.911165e-03,-5.867410e-01,6.603082e-03,-6.702550e-01,0,-8.664997e-01
1.250000e+00,4.224892e-05,-5.870048e-01,-9.887477e-05,-6.701195e-01,0,-9.030658e-01
1.260000e+00,-5.828174e-03,-5.870414e-01,-6.798973e-03,-6.698834e-01,-5.000000e-02,-9.392915e-01
1.270000e+00,-1.167329e-02,-5.819445e-01,-1.347169e-02,-6.646427e-01,-5.000000e-02,-9.674614e-01
1.280000e+00,-1.746635e-02,-5.766326e-01,-2.009150e-02,-6.593030e-01,-5.000000e-02,-9.949799e-01
1.290000e+00,-2.320528e-02,-5.711235e-01,-2.665742e-02,-6.538645e-01,-5.000000e-02,-1.021861e+00
1.300000e+00,-2.888823e-02,-5.654379e-01,-3.316846e-02,-6.483270e-01,-5.000000e-02,-1.048126e+00
1.310000e+00,-3.451353e-02,-5.595985e-01,-3.962363e-02,-6.426904e-01,-5.000000e-02,-1.073799e+00
1.320000e+00,-4.007977e-02,-5.536295e-01,-4.602193e-02,-6.369545e-01,-5.000000e-02,-1.098909e+00
1.330000e+00,-4.558577e-02,-5.475564e-01,-5.236238e-02,-6.311189e-01,-5.000000e-02,-1.123487e+00
1.340000e+00,-5.103063e-02,-5.414048e-01,-5.864398e-02,-6.251836e-01,-5.000000e-02,-1.147568e+00
1.350000e+00,-5.641369e-02,-5.352003e-01,-6.486572e-02,-6.191481e-01,-5.000000e-02,-1.171187e+00
1.360000e+00,-6.173454e-02,-5.289673e-01,-7.102661e-02,-6.130124e-01,-5.000000e-02,-1.194379e+00
1.370000e+00,-6.699302e-02,-5.227290e-01,-7.712563e-02,-6.067764e-01,-5.000000e-02,-1.217178e+00
1.380000e+00,-7.218918e-02,-5.165063e-01,-8.316180e-02,-6.004400e-01,-5.000000e-02,-1.239617e+00
1.390000e+00,-7.732326e-02,-5.103175e-01,-8.913410e-02,-5.940035e-01,-5.000000e-02,-1.261726e+00
1.400000e+00,-8.239569e-02,-5.041782e-01,-9.504154e-02,-5.874673e-01,-5.000000e-02,-1.283531e+00
1.410000e+00,-8.740703e-02,-4.981002e-01,-1.008831e-01,-5.808318e-01,-5.000000e-02,-1.305054e+00
1.420000e+00,-9.235793e-02,-4.920920e-01,-1.066578e-01,-5.740978e-01,-5.000000e-02,-1.326312e+00
1.430000e+00,-9.724911e-02,-4.861580e-01,-1.123647e-01,-5.672662e-01,-5.000000e-02,-1.347316e+00
1.440000e+00,-1.020813e-01,-4.802988e-01,-1.180028e-01,-5.603382e-01,-5.000000e-02,-1.368073e+00
1.450000e+00,-1.068553e-01,-4.745112e-01,-1.235712e-01,-5.533150e-01,-5.000000e-02,-1.388580e+00
1.460000e+00,-1.115718e-01,-4.687880e-01,-1.290688e-01,-5.461982e-01,-5.000000e-02,-1.408832e+00
1.470000e+00,-1.162313e-01,-4.631187e-01,-1.344949e-01,-5.389896e-01,-5.000000e-02,-1.428817e+00
1.480000e+00,-1.208343e-01,-4.574895e-01,-1.398483e-01,-5.316910e-01,-5.000000e-02,-1.448515e+00
1.490000e+00,-1.253811e-01,-4.518836e-01,-1.451284e-01,-5.243046e-01,-5.000000e-02,-1.467902e+00
1.500000e+00,-1.298720e-01,-4.462819e-01,-1.503341e-01,-5.168324e-01,-5.000000e-02,-1.486951e+00
1.510000e+00,-1.343067e-01,-4.406635e-01,-1.554647e-01,-5.092769e-01,-5.000000e-02,-1.505629e+00
1.520000e+00,-1.386851e-01,-4.350062e-01,-1.605194e-01,-5.016402e-01,-5.000000e-02,-1.523900e+00
1.530000e+00,-1.430066e-01,-4.292870e-01,-1.654973e-01,-4.939250e-01,-5.000000e-02,-1.541725e+00
1.540000e+00,-1.472706e-01,-4.234830e-01,-1.703976e-01,-4.861336e-01,-5.000000e-02,-1.559065e+00
1.550000e+00,-1.514759e-01,-4.175717e-01,-1.752197e-01,-4.782684e-01,-5.000000e-02,-1.575878e+00
1.560000e+00,-1.556216e-01,-4.115318e-01,-1.799628e-01,-4.703318e-01,-5.000000e-02,-1.592126e+00
1.570000e+00,-1.597061e-01,-4.053438e-01,-1.846261e-01,-4.623262e-01,-5.000000e-02,-1.607770e+00
1.580000e+00,-1.637279e-01,-3.989903e-01,-1.892091e-01,-4.542536e-01,-5.000000e-02,-1.622772e+00
1.590000e+00,-1.676853e-01,-3.924567e-01,-1.937110e-01,-4.461162e-01,-5.000000e-02,-1.637100e+00
1.600000e+00,-1.715764e-01,-3.857316e-01,-1.981312e-01,-4.379160e-01,-5.000000e-02,-1.650725e+00
1.610000e+00,-1.753993e-01,-3.788068e-01,-2.024691e-01,-4.296546e-01,-5.000000e-02,-1.663623e+00
1.620000e+00,-1.791518e-01,-3.716779e-01,-2.067241e-01,-4.213338e-01,-5.000000e-02,-1.675773e+00
1.630000e+00,-1.828321e-01,-3.643443e-01,-2.108956e-01,-4.129550e-01,-5.000000e-02,-1.687163e+00
1.640000e+00,-1.864381e-01,-3.568092e-01,-2.149830e-01,-4.045194e-01,-5.000000e-02,-1.697785e+00
1.650000e+00,-1.899677e-01,-3.490794e-01,-2.189858e-01,-3.960280e-01,-5.000000e-02,-1.707636e+00
1.660000e+00,-1.934190e-01,-3.411655e-01,-2.229034e-01,-3.874820e-01,-5.000000e-02,-1.716723e+00
1.670000e+00,-1.967904e-01,-3.330813e-01,-2.267352e-01,-3.788818e-01,-5.000000e-02,-1.725054e+00
1.680000e+00,-2.000801e-01,-3.248437e-01,-2.304808e-01,-3.702283e-01,-5.000000e-02,-1.732647e+00
1.690000e+00,-2.032868e-01,-3.164721e-01,-2.341396e-01,-3.615219e-01,-5.000000e-02,-1.739521e+00
1.700000e+00,-2.064092e-01,-3.079882e-01,-2.377111e-01,-3.527631e-01,-5.000000e-02,-1.745704e+00
1.710000e+00,-2.094463e-01,-2.994150e-01,-2.411947e-01,-3.439521e-01,-5.000000e-02,-1.751223e+00
1.720000e+00,-2.123973e-01,-2.907767e-01,-2.445900e-01,-3.350892e-01,-5.000000e-02,-1.756112e+00
1.730000e+00,-2.152617e-01,-2.820980e-01,-2.478963e-01,-3.261748e-01,-5.000000e-02,-1.760405e+00
1.740000e+00,-2.180392e-01,-2.734033e-01,-2.511133e-01,-3.172092e-01,-5.000000e-02,-1.764138e+00
1.750000e+00,-2.207298e-01,-2.647162e-01,-2.542403e-01,-3.081927e-01,-5.000000e-02,-1.767347e+00
1.760000e+00,-2.233336e-01,-2.560590e-01,-2.572770e-01,-2.991257e-01,-5.000000e-02,-1.770068e+00
1.770000e+00,-2.258511e-01,-2.474523e-01,-2.602227e-01,-2.900087e-01,-5.000000e-02,-1.772334e+00
1.780000e+00,-2.282829e-01,-2.389141e-01,-2.630770e-01,-2.808424e-01,-5.000000e-02,-1.774178e+00
1.790000e+00,-2.306297e-01,-2.304596e-01,-2.658394e-01,-2.716276e-01,-5.000000e-02,-1.775627e+00
1.800000e+00,-2.328924e-01,-2.221011e-01,-2.685094e-01,-2.623653e-01,-5.000000e-02,-1.776705e+00
1.810000e+00,-2.350721e-01,-2.138472e-01,-2.710865e-01,-2.530565e-01,-5.000000e-02,-1.777433e+00
1.820000e+00,-2.371697e-01,-2.057032e-01,-2.735704e-01,-2.437026e-01,-5.000000e-02,-1.777825e+00
1.830000e+00,-2.391865e-01,-1.976705e-01,-2.759604e-01,-2.343051e-01,-5.000000e-02,-1.777889e+00
1.840000e+00,-2.411235e-01,-1.897470e-01,-2.782563e-01,-2.248656e-01,-5.000000e-02,-1.777630e+00
1.850000e+00,-2.429818e-01,-1.819268e-01,-2.804576e-01,-2.153861e-01,-5.000000e-02,-1.777046e+00
1.860000e+00,-2.447623e-01,-1.742008e-01,-2.825639e-01,-2.058685e-01,-5.000000e-02,-1.776127e+00
1.870000e+00,-2.464661e-01,-1.665569e-01,-2.845749e-01,-1.963150e-01,-5.000000e-02,-1.774861e+00
1.880000e+00,-2.480937e-01,-1.589801e-01,-2.864901e-01,-1.867281e-01,-5.000000e-02,-1.773230e+00
1.890000e+00,-2.496458e-01,-1.514531e-01,-2.883093e-01,-1.771101e-01,-5.000000e-02,-1.771210e+00
1.900000e+00,-2.511229e-01,-1.439567e-01,-2.900322e-01,-1.674635e-01,-5.000000e-02,-1.768774e+00
1.910000e+00,-2.525250e-01,-1.364706e-01,-2.916585e-01,-1.577911e-01,-5.000000e-02,-1.765893e+00
1.920000e+00,-2.538523e-01,-1.289737e-01,-2.931880e-01,-1.480955e-01,-5.000000e-02,-1.762534e+00
1.930000e+00,-2.551044e-01,-1.214447e-01,-2.946203e-01,-1.383792e-01,-5.000000e-02,-1.758662e+00
1.940000e+00,-2.562810e-01,-1.138627e-01,-2.959555e-01,-1.286451e-01,-5.000000e-02,-1.754244e+00
1.950000e+00,-2.573814e-01,-1.062078e-01,-2.971932e-01,-1.188956e-01,-5.000000e-02,-1.749244e+00
1.960000e+00,-2.584048e-01,-9.846179e-02,-2.983334e-01,-1.091333e-01,-5.000000e-02,-1.743630e+00
1.970000e+00,-2.593503e-01,-9.060829e-02,-2.993758e-01,-9.936061e-02,-5.000000e-02,-1.737369e+00
1.980000e+00,-2.602166e-01,-8.263352e-02,-3.003205e-01,-8.957989e-02,-5.000000e-02,-1.730435e+00
1.990000e+00,-2.610025e-01,-7.452652e-02,-3.011674e-01,-7.979329e-02,-5.000000e-02,-1.722801e+00
2,-2.617066e-01,-6.627953e-02,-3.019164e-01,-7.000281e-02,-5.000000e-02,-1.714449e+00
2.010000e+00,-2.623276e-01,-5.788817e-02,-3.025675e-01,-6.021031e-02,-5.000000e-02,-1.705361e+00
2.020000e+00,-2.628639e-01,-4.935158e-02,-3.031206e-01,-5.041747e-02,-5.000000e-02,-1.695529e+00
2.030000e+00,-2.633142e-01,-4.067249e-02,-3.035758e-01,-4.062578e-02,-5.000000e-02,-1.684947e+00
2.040000e+00,-2.636769e-01,-3.185715e-02,-3.039331e-01,-3.083657e-02,-5.000000e-02,-1.673616e+00
2.050000e+00,-2.639509e-01,-2.291522e-02,-3.041926e-01,-2.105102e-02,-5.000000e-02,-1.661544e+00
2.060000e+00,-2.641348e-01,-1.385950e-02,-3.043542e-01,-1.127011e-02,-5.000000e-02,-1.648742e+00
2.070000e+00,-2.642277e-01,-4.705688e-03,-3.044180e-01,-1.494710e-03,-5.000000e-02,-1.635228e+00
2.080000e+00,-2.642287e-01,4.528063e-03,-3.043841e-01,8.274434e-03,0,-1.621024e+00
2.090000e+00,-2.641615e-01,8.920851e-03,-3.042770e-01,1.313226e-02,0,-1.613850e+00
2.100000e+00,-2.640501e-01,1.337120e-02,-3.041214e-01,1.798380e-02,0,-1.606315e+00
2.110000e+00,-2.638939e-01,1.787234e-02,-3.039174e-01,2.282857e-02,0,-1.598426e+00
2.120000e+00,-2.636925e-01,2.241612e-02,-3.036649e-01,2.766616e-02,0,-1.590193e+00
2.130000e+00,-2.634455e-01,2.699323e-02,-3.033641e-01,3.249622e-02,0,-1.581627e+00
2.140000e+00,-2.631526e-01,3.159339e-02,-3.030150e-01,3.731846e-02,0,-1.572743e+00
2.150000e+00,-2.628136e-01,3.620562e-02,-3.026177e-01,4.213260e-02,0,-1.563557e+00
2.160000e+00,-2.624284e-01,4.081851e-02,-3.021724e-01,4.693842e-02,0,-1.554086e+00
2.170000e+00,-2.619972e-01,4.542048e-02,-3.016790e-01,5.173567e-02,0,-1.544347e+00
2.180000e+00,-2.615201e-01,5.000008e-02,-3.011377e-01,5.652411e-02,0,-1.534360e+00
2.190000e+00,-2.609973e-01,5.454627e-02,-3.005485e-01,6.130350e-02,0,-1.524143e+00
2.200000e+00,-2.604293e-01,5.904865e-02,-2.999117e-01,6.607355e-02,0,-1.513714e+00
2.210000e+00,-2.598165e-01,6.349775e-02,-2.992271e-01,7.083393e-02,0,-1.503092e+00
2.220000e+00,-2.591596e-01,6.788524e-02,-2.984950e-01,7.558426e-02,0,-1.492293e+00
2.230000e+00,-2.584591e-01,7.220408e-02,-2.977155e-01,8.032408e-02,0,-1.481331e+00
2.240000e+00,-2.577157e-01,7.644877e-02,-2.968886e-01,8.505290e-02,0,-1.470219e+00
2.250000e+00,-2.569304e-01,8.061539e-02,-2.960144e-01,8.977011e-02,0,-1.458968e+00
2.260000e+00,-2.561037e-01,8.470171e-02,-2.950932e-01,9.447503e-02,0,-1.447586e+00
2.270000e+00,-2.552366e-01,8.870721e-02,-2.941250e-01,9.916692e-02,0,-1.436080e+00
2.280000e+00,-2.543298e-01,9.263312e-02,-2.931099e-01,1.038449e-01,0,-1.424451e+00
2.290000e+00,-2.533842e-01,9.648229e-02,-2.920481e-01,1.085082e-01,0,-1.412702e+00
2.300000e+00,-2.524004e-01,1.002592e-01,-2.909398e-01,1.131556e-01,0,-1.400828e+00
2.310000e+00,-2.513792e-01,1.039696e-01,-2.897851e-01,1.177862e-01,0,-1.388826e+00
2.320000e+00,-2.503212e-01,1.076207e-01,-2.885841e-01,1.223989e-01,0,-1.376689e+00
2.330000e+00,-2.492270e-01,1.112206e-01,-2.873372e-01,1.269924e-01,0,-1.364407e+00
2.340000e+00,-2.480970e-01,1.147784e-01,-2.860444e-01,1.315656e-01,0,-1.351970e+00
2.350000e+00,-2.469315e-01,1.183036e-01,-2.847059e-01,1.361173e-01,0,-1.339365e+00
2.360000e+00,-2.457310e-01,1.218061e-01,-2.833221e-01,1.406462e-01,0,-1.326578e+00
2.370000e+00,-2.444954e-01,1.252959e-01,-2.818931e-01,1.451511e-01,0,-1.313595e+00
2.380000e+00,-2.432250e-01,1.287825e-01,-2.804191e-01,1.496307e-01,0,-1.300402e+00
2.390000e+00,-2.419198e-01,1.322754e-01,-2.789005e-01,1.540839e-01,0,-1.286985e+00
2.400000e+00,-2.405795e-01,1.357828e-01,-2.773376e-01,1.585095e-01,0,-1.273330e+00
2.410000e+00,-2.392040e-01,1.393123e-01,-2.757305e-01,1.629065e-01,0,-1.259423e+00
2.420000e+00,-2.377932e-01,1.428703e-01,-2.740795e-01,1.672737e-01,0,-1.245255e+00
2.430000e+00,-2.363465e-01,1.464616e-01,-2.723851e-01,1.716103e-01,0,-1.230816e+00
2.440000e+00,-2.348638e-01,1.500897e-01,-2.706474e-01,1.759153e-01,0,-1.216097e+00
2.450000e+00,-2.333446e-01,1.537565e-01,-2.688669e-01,1.801879e-01,0,-1.201094e+00
2.460000e+00,-2.317885e-01,1.574623e-01,-2.670438e-01,1.844274e-01,0,-1.185804e+00
2.470000e+00,-2.301952e-01,1.612055e-01,-2.651784e-01,1.886332e-01,0,-1.170227e+00
2.480000e+00,-2.285643e-01,1.649832e-01,-2.632712e-01,1.928048e-01,0,-1.154365e+00
2.490000e+00,-2.268955e-01,1.687906e-01,-2.613225e-01,1.969417e-01,0,-1.138223e+00
2.500000e+00,-2.251884e-01,1.726217e-01,-2.593325e-01,2.010435e-01,0,-1.121810e+00
