t1,d1,v1,u,u_max
1.135000e+01,3.200588e-04,-5.353367e-03,0,-3.438474e-02
1.136000e+01,2.604384e-04,-6.569427e-03,0,-4.494217e-02
1.137000e+01,1.887482e-04,-7.762123e-03,0,-5.557106e-02
1.138000e+01,1.053762e-04,-8.900769e-03,0,-6.602820e-02
1.139000e+01,1.101065e-05,-9.956143e-03,0,-7.607533e-02
1.140000e+01,-9.337866e-05,-1.090123e-02,-5.000000e-02,-8.548527e-02
1.141000e+01,-1.820526e-04,-6.811216e-03,-5.000000e-02,-5.598002e-02
1.142000e+01,-2.291512e-04,-2.585785e-03,0,-2.457395e-02
1.143000e+01,-2.578275e-04,-3.125055e-03,0,-2.930215e-02
1.144000e+01,-2.911431e-04,-3.511700e-03,0,-3.295693e-02
1.145000e+01,-3.275203e-04,-3.736126e-03,0,-3.543201e-02
1.146000e+01,-3.653064e-04,-3.792942e-03,0,-3.665177e-02
1.147000e+01,-4.028164e-04,-3.681092e-03,0,-3.657315e-02
1.148000e+01,-4.383765e-04,-3.403865e-03,0,-3.518661e-02
1.149000e+01,-4.703672e-04,-2.968797e-03,0,-3.251627e-02
1.150000e+01,-4.972645e-04,-2.387461e-03,0,-2.861922e-02
1.151000e+01,-5.176795e-04,-1.675163e-03,0,-2.358392e-02
1.152000e+01,-5.303930e-04,-8.505327e-04,0,-1.752785e-02
1.153000e+01,-5.343870e-04,6.496500e-05,0,-1.059438e-02
1.154000e+01,-5.288698e-04,1.047589e-03,0,-2.949027e-03
1.155000e+01,-5.132960e-04,2.071940e-03,0,5.224861e-03
1.156000e+01,-4.873798e-04,3.111616e-03,0,1.373088e-02
1.157000e+01,-4.511017e-04,4.139896e-03,0,2.236464e-02
1.158000e+01,-4.047079e-04,5.130425e-03,0,3.091906e-02
1.159000e+01,-3.487036e-04,6.057891e-03,0,3.918964e-02
1.160000e+01,-2.838393e-04,6.898670e-03,0,4.697975e-02
1.161000e+01,-2.110906e-04,7.631428e-03,0,5.410565e-02
1.162000e+01,-1.316328e-04,8.237661e-03,0,6.040113e-02
1.163000e+01,-4.681022e-05,8.702162e-03,0,6.572173e-02
1.164000e+01,4.189909e-05,9.013401e-03,5.000000e-02,6.994840e-02
1.165000e+01,1.084083e-04,4.263119e-03,0,3.492277e-02
1.166000e+01,1.511918e-04,4.268868e-03,0,3.585489e-02
1.167000e+01,1.932937e-04,4.127171e-03,0,3.564283e-02
1.168000e+01,2.332569e-04,3.842097e-03,0,3.428755e-02
1.169000e+01,2.696832e-04,3.421391e-03,0,3.181935e-02
1.170000e+01,3.012696e-04,2.876260e-03,0,2.829711e-02
1.171000e+01,3.268412e-04,2.221076e-03,0,2.380657e-02
1.172000e+01,3.453812e-04,1.472997e-03,0,1.845813e-02
1.173000e+01,3.560563e-04,6.515164e-04,0,1.238388e-02
1.174000e+01,3.582378e-04,-2.220434e-04,0,5.734201e-03
1.175000e+01,3.515171e-04,-1.125086e-03,0,-1.326218e-03
1.176000e+01,3.357154e-04,-2.034324e-03,0,-8.622611e-03
1.177000e+01,3.108879e-04,-2.926379e-03,0,-1.597467e-02
1.178000e+01,2.773215e-04,-3.778384e-03,0,-2.320117e-02
1.179000e+01,2.355265e-04,-4.568566e-03,0,-3.012466e-02
1.180000e+01,1.862235e-04,-5.276804e-03,0,-3.657598e-02
1.181000e+01,1.303238e-04,-5.885139e-03,0,-4.239857e-02
1.182000e+01,6.890526e-05,-6.378228e-03,0,-4.745247e-02
1.183000e+01,3.184852e-06,-6.743731e-03,0,-5.161785e-02
1.184000e+01,-6.551358e-05,-6.972617e-03,-5.000000e-02,-5.479800e-02
1.185000e+01,-1.112804e-04,-2.158698e-03,0,-1.885411e-02
1.186000e+01,-1.327856e-04,-2.121114e-03,0,-1.901244e-02
1.187000e+01,-1.532821e-04,-1.957454e-03,0,-1.818360e-02
1.188000e+01,-1.715294e-04,-1.672309e-03,0,-1.637701e-02
1.189000e+01,-1.863487e-04,-1.273386e-03,0,-1.362727e-02
1.190000e+01,-1.966529e-04,-7.712976e-04,0,-9.993150e-03
1.191000e+01,-2.014746e-04,-1.792851e-04,0,-5.556050e-03
1.192000e+01,-1.999904e-04,4.871336e-04,0,-4.178088e-04
1.193000e+01,-1.915417e-04,1.210568e-03,0,5.301965e-03
1.194000e+01,-1.756516e-04,1.972210e-03,0,1.146902e-02
1.195000e+01,-1.520360e-04,2.752316e-03,0,1.793794e-02
1.196000e+01,-1.206109e-04,3.530722e-03,0,2.455593e-02
1.197000e+01,-8.149413e-05,4.287362e-03,0,3.116677e-02
1.198000e+01,-3.500121e-05,5.002781e-03,0,3.761479e-02
1.199000e+01,1.836275e-05,5.658631e-03,0,4.374890e-02
12,7.791673e-05,6.238145e-03,0,4.942646e-02
1.201000e+01,1.428217e-04,6.726554e-03,5.000000e-02,5.451686e-02
1.202000e+01,1.875896e-04,2.210781e-03,0,2.083722e-02
1.203000e+01,2.112380e-04,2.502100e-03,0,2.356076e-02
1.204000e+01,2.372848e-04,2.689464e-03,0,2.553737e-02
1.205000e+01,2.646651e-04,2.768284e-03,0,2.670978e-02
1.206000e+01,2.922824e-04,2.736776e-03,0,2.704155e-02
1.207000e+01,3.190361e-04,2.596001e-03,0,2.651799e-02
1.208000e+01,3.438508e-04,2.349831e-03,0,2.514642e-02
1.209000e+01,3.657030e-04,2.004834e-03,0,2.295595e-02
1.210000e+01,3.836481e-04,1.570104e-03,0,1.999666e-02
1.211000e+01,3.968437e-04,1.057013e-03,0,1.633823e-02
1.212000e+01,4.045715e-04,4.789160e-04,0,1.206810e-02
1.213000e+01,4.062552e-04,-1.491987e-04,0,7.289180e-03
1.214000e+01,4.014748e-04,-8.111011e-04,0,2.117134e-03
1.215000e+01,3.899773e-04,-1.489739e-03,0,-3.322604e-03
1.216000e+01,3.716823e-04,-2.167680e-03,0,-8.898092e-03
1.217000e+01,3.466840e-04,-2.827558e-03,0,-1.447429e-02
1.218000e+01,3.152477e-04,-3.452520e-03,0,-1.991652e-02
1.219000e+01,2.778031e-04,-4.026657e-03,0,-2.509394e-02
1.220000e+01,2.349327e-04,-4.535410e-03,0,-2.988289e-02
1.221000e+01,1.873559e-04,-4.965939e-03,0,-3.417001e-02
1.222000e+01,1.359109e-04,-5.307447e-03,0,-3.785517e-02
1.223000e+01,8.153227e-05,-5.551450e-03,0,-4.085395e-02
1.224000e+01,2.522706e-05,-5.691990e-03,0,-4.309977e-02
1.225000e+01,-3.195138e-05,-5.725776e-03,0,-4.454556e-02
1.226000e+01,-8.893049e-05,-5.652264e-03,0,-4.516488e-02
1.227000e+01,-1.446460e-04,-5.473658e-03,0,-4.495253e-02
1.228000e+01,-1.980693e-04,-5.194849e-03,0,-4.392465e-02
1.229000e+01,-2.482335e-04,-4.823277e-03,0,-4.211818e-02
1.230000e+01,-2.942581e-04,-4.368734e-03,0,-3.958989e-02
1.231000e+01,-3.353711e-04,-3.843105e-03,0,-3.641486e-02
1.232000e+01,-3.709286e-04,-3.260056e-03,0,-3.268443e-02
1.233000e+01,-4.004310e-04,-2.634675e-03,0,-2.850389e-02
1.234000e+01,-4.235347e-04,-1.983083e-03,0,-2.398966e-02
1.235000e+01,-4.400610e-04,-1.322018e-03,0,-1.926630e-02
1.236000e+01,-4.499999e-04,-6.683997e-04,0,-1.446326e-02
1.237000e+01,-4.535095e-04,-3.889526e-05,0,-9.711590e-03
1.238000e+01,-4.509116e-04,5.505056e-04,0,-5.140498e-03
1.239000e+01,-4.426829e-04,1.084901e-03,0,-8.740906e-04
1.240000e+01,-4.294419e-04,1.550854e-03,0,2.971818e-03
1.241000e+01,-4.119329e-04,1.936736e-03,0,6.292651e-03
1.242000e+01,-3.910062e-04,2.233016e-03,0,8.997722e-03
1.243000e+01,-3.675956e-04,2.432502e-03,0,1.101251e-02
1.244000e+01,-3.426946e-04,2.530514e-03,0,1.228055e-02
1.245000e+01,-3.173307e-04,2.525001e-03,0,1.276477e-02
1.246000e+01,-2.925380e-04,2.416579e-03,0,1.244845e-02
1.247000e+01,-2.693315e-04,2.208514e-03,0,1.133554e-02
1.248000e+01,-2.486807e-04,1.906625e-03,0,9.450506e-03
1.249000e+01,-2.314846e-04,1.519124e-03,0,6.837640e-03
1.250000e+01,-2.185491e-04,1.056405e-03,0,3.559863e-03
1.251000e+01,-2.105664e-04,5.307633e-04,0,-3.029579e-04
1.252000e+01,-2.080975e-04,-4.392311e-05,0,-4.656106e-03
1.253000e+01,-2.115581e-04,-6.525556e-04,0,-9.392499e-03
1.254000e+01,-2.212087e-04,-1.279207e-03,0,-1.439547e-02
1.255000e+01,-2.371479e-04,-1.907531e-03,0,-1.954180e-02
1.256000e+01,-2.593104e-04,-2.521189e-03,0,-2.470490e-02
1.257000e+01,-2.874696e-04,-3.104260e-03,0,-2.975805e-02
1.258000e+01,-3.212432e-04,-3.641658e-03,0,-3.457771e-02
1.259000e+01,-3.601041e-04,-4.119511e-03,0,-3.904661e-02
1.260000e+01,-4.033937e-04,-4.525514e-03,0,-4.305678e-02
1.261000e+01,-4.503399e-04,-4.849240e-03,0,-4.651228e-02
1.262000e+01,-5.000764e-04,-5.082405e-03,0,-4.933164e-02
1.263000e+01,-5.516660e-04,-5.219068e-03,-5.000000e-02,-5.144987e-02
1.264000e+01,-5.796114e-04,-3.550938e-04,0,-1.475243e-02
1.265000e+01,-5.830099e-04,-3.105866e-04,0,-1.448187e-02
1.266000e+01,-5.855459e-04,-1.829894e-04,0,-1.355661e-02
1.267000e+01,-5.864036e-04,2.435612e-05,0,-1.198531e-02
1.268000e+01,-5.848107e-04,3.060596e-04,0,-9.793275e-03
1.269000e+01,-5.800587e-04,6.548265e-04,0,-7.021687e-03
1.270000e+01,-5.715205e-04,1.061652e-03,0,-3.726551e-03
1.271000e+01,-5.586669e-04,1.516057e-03,0,2.280974e-05
1.272000e+01,-5.410796e-04,2.006362e-03,0,4.145568e-03
1.273000e+01,-5.184618e-04,2.519992e-03,0,8.551503e-03
1.274000e+01,-4.906458e-04,3.043799e-03,0,1.314334e-02
1.275000e+01,-4.575965e-04,3.564407e-03,0,1.781929e-02
1.276000e+01,-4.194126e-04,4.068551e-03,0,2.247562e-02
1.277000e+01,-3.763232e-04,4.543416e-03,0,2.700940e-02
1.278000e+01,-3.286821e-04,4.976973e-03,0,3.132107e-02
1.279000e+01,-2.769581e-04,5.358276e-03,0,3.531701e-02
1.280000e+01,-2.217228e-04,5.677745e-03,0,3.891194e-02
1.281000e+01,-1.636361e-04,5.927404e-03,0,4.203103e-02
1.282000e+01,-1.034282e-04,6.101086e-03,0,4.461186e-02
1.283000e+01,-4.188187e-05,6.194578e-03,0,4.660590e-02
1.284000e+01,2.018862e-05,6.205730e-03,0,4.797977e-02
1.285000e+01,8.195788e-05,6.134499e-03,0,4.871600e-02
1.286000e+01,1.426106e-04,5.982947e-03,0,4.881347e-02
1.287000e+01,2.013625e-04,5.755176e-03,0,4.828735e-02
1.288000e+01,2.574800e-04,5.457223e-03,0,4.716867e-02
1.289000e+01,3.102989e-04,5.096893e-03,0,4.550346e-02
1.290000e+01,3.592410e-04,4.683555e-03,0,4.335153e-02
1.291000e+01,4.038288e-04,4.227899e-03,0,4.078489e-02
1.292000e+01,4.436970e-04,3.741652e-03,0,3.788584e-02
1.293000e+01,4.786014e-04,3.237279e-03,0,3.474483e-02
1.294000e+01,5.084250e-04,2.727657e-03,0,3.145814e-02
1.295000e+01,5.331803e-04,2.225744e-03,0,2.812532e-02
1.296000e+01,5.530080e-04,1.744247e-03,0,2.484670e-02
1.297000e+01,5.681738e-04,1.295297e-03,0,2.172074e-02
1.298000e+01,5.790601e-04,8.901370e-04,0,1.884156e-02
1.299000e+01,5.861562e-04,5.388377e-04,0,1.629650e-02
13,5.900454e-04,2.500431e-04,0,1.416390e-02
1.301000e+01,5.913890e-04,3.075274e-05,0,1.251115e-02
1.302000e+01,5.909096e-04,-1.138529e-04,0,1.139294e-02
1.303000e+01,5.893719e-04,-1.805393e-04,0,1.084994e-02
1.304000e+01,5.875628e-04,-1.680944e-04,0,1.090776e-02
1.305000e+01,5.862712e-04,-7.735400e-05,0,1.157639e-02
1.306000e+01,5.862674e-04,8.882725e-05,0,1.284992e-02
1.307000e+01,5.882834e-04,3.256551e-04,0,1.470682e-02
1.308000e+01,5.929942e-04,6.265250e-04,0,1.711047e-02
1.309000e+01,6.010001e-04,9.831980e-04,0,2.001019e-02
1.310000e+01,6.128121e-04,1.386017e-03,0,2.334257e-02
1.311000e+01,6.288383e-04,1.824160e-03,0,2.703316e-02
1.312000e+01,6.493741e-04,2.285921e-03,0,3.099835e-02
1.313000e+01,6.745945e-04,2.759013e-03,0,3.514763e-02
1.314000e+01,7.045502e-04,3.230887e-03,0,3.938587e-02
1.315000e+01,7.391665e-04,3.689055e-03,0,4.361580e-02
1.316000e+01,7.782452e-04,4.121409e-03,0,4.774051e-02
1.317000e+01,8.214705e-04,4.516529e-03,5.000000e-02,5.166594e-02
1.318000e+01,8.439038e-04,-3.670550e-05,0,1.723560e-02
1.319000e+01,8.451250e-04,2.734942e-04,0,1.963832e-02
1.320000e+01,8.492118e-04,5.351509e-04,0,2.172849e-02
1.321000e+01,8.556429e-04,7.413229e-04,0,2.344208e-02
1.322000e+01,8.638348e-04,8.865218e-04,0,2.472492e-02
1.323000e+01,8.731569e-04,9.668490e-04,0,2.553405e-02
1.324000e+01,8.829480e-04,9.800907e-04,0,2.583877e-02
1.325000e+01,8.925333e-04,9.257695e-04,0,2.562141e-02
1.326000e+01,9.012422e-04,8.051507e-04,0,2.487776e-02
1.327000e+01,9.084251e-04,6.212051e-04,0,2.361709e-02
1.328000e+01,9.134703e-04,3.785264e-04,0,2.186193e-02
1.329000e+01,9.158200e-04,8.320861e-05,0,1.964739e-02
1.330000e+01,9.149837e-04,-2.573150e-04,0,1.702025e-02
1.331000e+01,9.105515e-04,-6.344676e-04,0,1.403776e-02
1.332000e+01,9.022038e-04,-1.038752e-03,0,1.076605e-02
1.333000e+01,8.897199e-04,-1.459998e-03,0,7.278494e-03
1.334000e+01,8.729826e-04,-1.887624e-03,0,3.653751e-03
1.335000e+01,8.519819e-04,-2.310913e-03,0,-2.624917e-05
1.336000e+01,8.268141e-04,-2.719285e-03,0,-3.678423e-03
1.337000e+01,7.976798e-04,-3.102571e-03,0,-7.220666e-03
1.338000e+01,7.648781e-04,-3.451270e-03,0,-1.057396e-02
1.339000e+01,7.287985e-04,-3.756792e-03,0,-1.366438e-02
1.340000e+01,6.899112e-04,-4.011675e-03,0,-1.642499e-02
1.341000e+01,6.487544e-04,-4.209776e-03,0,-1.879752e-02
1.342000e+01,6.059207e-04,-4.346419e-03,0,-2.073386e-02
1.343000e+01,5.620414e-04,-4.418515e-03,0,-2.219720e-02
1.344000e+01,5.177705e-04,-4.424634e-03,0,-2.316303e-02
1.345000e+01,4.737680e-04,-4.365036e-03,0,-2.361964e-02
1.346000e+01,4.306826e-04,-4.241662e-03,0,-2.356842e-02
1.347000e+01,3.891356e-04,-4.058075e-03,0,-2.302380e-02
1.348000e+01,3.497050e-04,-3.819363e-03,0,-2.201277e-02
1.349000e+01,3.129106e-04,-3.532008e-03,0,-2.057422e-02
1.350000e+01,2.792014e-04,-3.203711e-03,0,-1.875786e-02
1.351000e+01,2.489439e-04,-2.843191e-03,0,-1.662289e-02
1.352000e+01,2.224133e-04,-2.459961e-03,0,-1.423651e-02
1.353000e+01,1.997869e-04,-2.064076e-03,0,-1.167210e-02
1.354000e+01,1.811396e-04,-1.665876e-03,0,-9.007360e-03
1.355000e+01,1.664425e-04,-1.275721e-03,0,-6.322277e-03
1.356000e+01,1.555646e-04,-9.037217e-04,0,-3.697069e-03
1.357000e+01,1.482755e-04,-5.594833e-04,0,-1.210125e-03
1.358000e+01,1.442527e-04,-2.518589e-04,0,1.064007e-03
1.359000e+01,1.430899e-04,1.127448e-05,0,3.056524e-03
1.360000e+01,1.443074e-04,2.232157e-04,0,4.706114e-03
1.361000e+01,1.473655e-04,3.786072e-04,0,5.960511e-03
1.362000e+01,1.516780e-04,4.735686e-04,0,6.777809e-03
1.363000e+01,1.566276e-04,5.057915e-04,0,7.127505e-03
1.364000e+01,1.615822e-04,4.745938e-04,0,6.991249e-03
1.365000e+01,1.659111e-04,3.809318e-04,0,6.363278e-03
1.366000e+01,1.690010e-04,2.273707e-04,0,5.250523e-03
1.367000e+01,1.702723e-04,1.801327e-05,0,3.672397e-03
1.368000e+01,1.691936e-04,-2.416102e-04,0,1.660251e-03
1.369000e+01,1.652952e-04,-5.446884e-04,0,-7.434605e-04
1.370000e+01,1.581812e-04,-8.833084e-04,0,-3.486307e-03
1.371000e+01,1.475398e-04,-1.248662e-03,0,-6.507260e-03
1.372000e+01,1.331504e-04,-1.631274e-03,0,-9.738279e-03
1.373000e+01,1.148898e-04,-2.021249e-03,0,-1.310609e-02
1.374000e+01,9.273445e-05,-2.408528e-03,0,-1.653407e-02
1.375000e+01,6.676147e-05,-2.783141e-03,0,-1.994423e-02
1.376000e+01,3.714596e-05,-3.135472e-03,0,-2.325922e-02
1.377000e+01,4.156474e-06,-3.456496e-03,0,-2.640431e-02
1.378000e+01,-3.185217e-05,-3.738016e-03,0,-2.930931e-02
1.379000e+01,-7.044814e-05,-3.972864e-03,0,-3.191032e-02
1.380000e+01,-1.111339e-04,-4.155088e-03,0,-3.415140e-02
1.381000e+01,-1.533590e-04,-4.280097e-03,0,-3.598593e-02
1.382000e+01,-1.965345e-04,-4.344775e-03,0,-3.737783e-02
1.383000e+01,-2.400480e-04,-4.347560e-03,0,-3.830237e-02
1.384000e+01,-2.832793e-04,-4.288472e-03,0,-3.874687e-02
1.385000e+01,-3.256164e-04,-4.169114e-03,0,-3.871091e-02
1.386000e+01,-3.664710e-04,-3.992623e-03,0,-3.820630e-02
1.387000e+01,-4.052935e-04,-3.763584e-03,0,-3.725679e-02
1.388000e+01,-4.415871e-04,-3.487911e-03,0,-3.589738e-02
1.389000e+01,-4.749198e-04,-3.172686e-03,0,-3.417338e-02
1.390000e+01,-5.049358e-04,-2.825977e-03,0,-3.213924e-02
1.391000e+01,-5.313638e-04,-2.456625e-03,0,-2.985709e-02
1.392000e+01,-5.540241e-04,-2.074020e-03,0,-2.739516e-02
1.393000e+01,-5.728323e-04,-1.687850e-03,0,-2.482596e-02
1.394000e+01,-5.878017e-04,-1.307860e-03,0,-2.222444e-02
1.395000e+01,-5.990420e-04,-9.435932e-04,0,-1.966601e-02
1.396000e+01,-6.067564e-04,-6.041543e-04,0,-1.722468e-02
1.397000e+01,-6.112360e-04,-2.979722e-04,0,-1.497109e-02
1.398000e+01,-6.128519e-04,-3.258759e-05,0,-1.297072e-02
1.399000e+01,-6.120454e-04,1.855380e-04,0,-1.128226e-02
14,-6.093163e-04,3.511847e-04,0,-9.956099e-03
1.401000e+01,-6.052097e-04,4.605038e-04,0,-9.033036e-03
1.402000e+01,-6.003021e-04,5.111130e-04,0,-8.543300e-03
1.403000e+01,-5.951861e-04,5.021521e-04,0,-8.505785e-03
1.404000e+01,-5.904555e-04,4.343005e-04,0,-8.927605e-03
1.405000e+01,-5.866893e-04,3.097547e-04,0,-9.803949e-03
1.406000e+01,-5.844374e-04,1.321668e-04,0,-1.111824e-02
1.407000e+01,-5.842062e-04,-9.345338e-05,0,-1.284259e-02
1.408000e+01,-5.864459e-04,-3.608721e-04,0,-1.493858e-02
1.409000e+01,-5.915387e-04,-6.627950e-04,0,-1.735823e-02
1.410000e+01,-5.997896e-04,-9.910586e-04,0,-2.004531e-02
1.411000e+01,-6.114183e-04,-1.336842e-03,0,-2.293677e-02
1.412000e+01,-6.265541e-04,-1.690895e-03,0,-2.596440e-02
1.413000e+01,-6.452324e-04,-2.043780e-03,0,-2.905662e-02
1.414000e+01,-6.673945e-04,-2.386111e-03,0,-3.214026e-02
1.415000e+01,-6.928890e-04,-2.708796e-03,0,-3.514251e-02
1.416000e+01,-7.214763e-04,-3.003272e-03,0,-3.799276e-02
1.417000e+01,-7.528343e-04,-3.261718e-03,0,-4.062439e-02
1.418000e+01,-7.865675e-04,-3.477258e-03,0,-4.297649e-02
1.419000e+01,-8.222171e-04,-3.644134e-03,0,-4.499541e-02
1.420000e+01,-8.592728e-04,-3.757848e-03,0,-4.663607e-02
1.421000e+01,-8.971863e-04,-3.815275e-03,0,-4.786317e-02
1.422000e+01,-9.353849e-04,-3.814740e-03,0,-4.865195e-02
1.423000e+01,-9.732871e-04,-3.756053e-03,0,-4.898891e-02
1.424000e+01,-1.010316e-03,-3.640513e-03,0,-4.887202e-02
1.425000e+01,-1.045917e-03,-3.470867e-03,0,-4.831082e-02
1.426000e+01,-1.079567e-03,-3.251239e-03,0,-4.732607e-02
1.427000e+01,-1.110793e-03,-2.987013e-03,0,-4.594920e-02
1.428000e+01,-1.139180e-03,-2.684699e-03,0,-4.422149e-02
1.429000e+01,-1.164385e-03,-2.351753e-03,0,-4.219297e-02
1.430000e+01,-1.186140e-03,-1.996393e-03,0,-3.992107e-02
1.431000e+01,-1.204267e-03,-1.627377e-03,0,-3.746918e-02
1.432000e+01,-1.218673e-03,-1.253780e-03,0,-3.490496e-02
1.433000e+01,-1.229358e-03,-8.847622e-04,0,-3.229860e-02
1.434000e+01,-1.236413e-03,-5.293283e-04,0,-2.972100e-02
1.435000e+01,-1.240018e-03,-1.961018e-04,0,-2.724199e-02
1.436000e+01,-1.240436e-03,1.068978e-04,0,-2.492847e-02
1.437000e+01,-1.238005e-03,3.724579e-04,0,-2.284276e-02
1.438000e+01,-1.233133e-03,5.943553e-04,0,-2.104099e-02
1.439000e+01,-1.226281e-03,7.675134e-04,0,-1.957169e-02
1.440000e+01,-1.217958e-03,8.881281e-04,0,-1.847453e-02
1.441000e+01,-1.208702e-03,9.537615e-04,0,-1.777939e-02
1.442000e+01,-1.199069e-03,9.634003e-04,0,-1.750558e-02
1.443000e+01,-1.189619e-03,9.174768e-04,0,-1.766138e-02
1.444000e+01,-1.180899e-03,8.178532e-04,0,-1.824389e-02
1.445000e+01,-1.173430e-03,6.677693e-04,0,-1.923911e-02
1.446000e+01,-1.167697e-03,4.717547e-04,0,-2.062235e-02
1.447000e+01,-1.164130e-03,2.355080e-04,0,-2.235890e-02
1.448000e+01,-1.163098e-03,-3.425271e-05,0,-2.440495e-02
1.449000e+01,-1.164901e-03,-3.299662e-04,0,-2.670871e-02
1.450000e+01,-1.169757e-03,-6.434250e-04,0,-2.921185e-02
1.451000e+01,-1.177800e-03,-9.659878e-04,0,-3.185093e-02
1.452000e+01,-1.189077e-03,-1.288804e-03,0,-3.455907e-02
1.453000e+01,-1.203547e-03,-1.603039e-03,0,-3.726772e-02
1.454000e+01,-1.221081e-03,-1.900104e-03,0,-3.990838e-02
1.455000e+01,-1.241465e-03,-2.171876e-03,0,-4.241435e-02
1.456000e+01,-1.264409e-03,-2.410902e-03,0,-4.472250e-02
1.457000e+01,-1.289552e-03,-2.610590e-03,0,-4.677479e-02
1.458000e+01,-1.316471e-03,-2.765376e-03,0,-4.851984e-02
1.459000e+01,-1.344695e-03,-2.870863e-03,0,-4.991413e-02
1.460000e+01,-1.373714e-03,-2.923930e-03,-5.000000e-02,-5.092317e-02
1.461000e+01,-1.378480e-03,1.977877e-03,0,-1.345466e-02
1.462000e+01,-1.358552e-03,2.013952e-03,0,-1.276454e-02
1.463000e+01,-1.338076e-03,2.087538e-03,0,-1.177555e-02
1.464000e+01,-1.316681e-03,2.197141e-03,0,-1.049147e-02
1.465000e+01,-1.294021e-03,2.340338e-03,0,-8.923637e-03
1.466000e+01,-1.269774e-03,2.513833e-03,0,-7.090672e-03
1.467000e+01,-1.243657e-03,2.713550e-03,0,-5.017936e-03
1.468000e+01,-1.215431e-03,2.934736e-03,0,-2.736887e-03
1.469000e+01,-1.184908e-03,3.172089e-03,0,-2.842474e-04
1.470000e+01,-1.151954e-03,3.419893e-03,0,2.298947e-03
1.471000e+01,-1.116495e-03,3.672169e-03,0,4.968415e-03
1.472000e+01,-1.078516e-03,3.922826e-03,0,7.677771e-03
1.473000e+01,-1.038064e-03,4.165817e-03,0,1.037972e-02
1.474000e+01,-9.952451e-04,4.395300e-03,0,1.302727e-02
1.475000e+01,-9.502217e-04,4.605780e-03,0,1.557495e-02
1.476000e+01,-9.032096e-04,4.792255e-03,0,1.797992e-02
1.477000e+01,-8.544713e-04,4.950339e-03,0,2.020314e-02
1.478000e+01,-8.043097e-04,5.076372e-03,0,2.221026e-02
1.479000e+01,-7.530603e-04,5.167517e-03,0,2.397258e-02
1.480000e+01,-7.010823e-04,5.221822e-03,0,2.546768e-02
1.481000e+01,-6.487501e-04,5.238274e-03,0,2.668003e-02
1.482000e+01,-5.964433e-04,5.216821e-03,0,2.760134e-02
1.483000e+01,-5.445371e-04,5.158366e-03,0,2.823076e-02
1.484000e+01,-4.933933e-04,5.064746e-03,0,2.857485e-02
1.485000e+01,-4.433505e-04,4.938677e-03,0,2.864739e-02
1.486000e+01,-3.947162e-04,4.783685e-03,0,2.846904e-02
1.487000e+01,-3.477591e-04,4.604013e-03,0,2.806672e-02
1.488000e+01,-3.027021e-04,4.404505e-03,0,2.747294e-02
1.489000e+01,-2.597174e-04,4.190487e-03,0,2.672494e-02
1.490000e+01,-2.189219e-04,3.967621e-03,0,2.586369e-02
1.491000e+01,-1.803749e-04,3.741766e-03,0,2.493285e-02
1.492000e+01,-1.440769e-04,3.518820e-03,0,2.397764e-02
1.493000e+01,-1.099695e-04,3.304574e-03,0,2.304362e-02
1.494000e+01,-7.793790e-05,3.104560e-03,0,2.217559e-02
1.495000e+01,-4.781370e-05,2.923910e-03,0,2.141638e-02
1.496000e+01,-1.937972e-05,2.767231e-03,0,2.080579e-02
1.497000e+01,7.624091e-06,2.638479e-03,0,2.037955e-02
1.498000e+01,3.349374e-05,2.540867e-03,0,2.016843e-02
1.499000e+01,5.855329e-05,2.476783e-03,0,2.019745e-02
15,8.314627e-05,2.447729e-03,0,2.048526e-02
1.501000e+01,1.076267e-04,2.454288e-03,0,2.104367e-02
1.502000e+01,1.323497e-04,2.496112e-03,0,2.187739e-02
1.503000e+01,1.576623e-04,2.571932e-03,0,2.298388e-02
1.504000e+01,1.838946e-04,2.679594e-03,0,2.435351e-02
1.505000e+01,2.113505e-04,2.816118e-03,0,2.596973e-02
1.506000e+01,2.403008e-04,2.977779e-03,0,2.780962e-02
1.507000e+01,2.709754e-04,3.160199e-03,0,2.984440e-02
1.508000e+01,3.035576e-04,3.358469e-03,0,3.204025e-02
1.509000e+01,3.381799e-04,3.567272e-03,0,3.435917e-02
1.510000e+01,3.749196e-04,3.781021e-03,0,3.675995e-02
1.511000e+01,4.137977e-04,3.994006e-03,0,3.919926e-02
1.512000e+01,4.547782e-04,4.200539e-03,0,4.163276e-02
1.513000e+01,4.977686e-04,4.395099e-03,0,4.401622e-02
1.514000e+01,5.426228e-04,4.572478e-03,0,4.630670e-02
1.515000e+01,5.891449e-04,4.727908e-03,0,4.846357e-02
1.516000e+01,6.370937e-04,4.857184e-03,5.000000e-02,5.044961e-02
1.517000e+01,6.616766e-04,5.608546e-05,0,1.416426e-02
1.518000e+01,6.626855e-04,1.428170e-04,0,1.484991e-02
1.519000e+01,6.644716e-04,2.111640e-04,0,1.541080e-02
1.520000e+01,6.668408e-04,2.591507e-04,0,1.582775e-02
1.521000e+01,6.695819e-04,2.853330e-04,0,1.608530e-02
1.522000e+01,6.724718e-04,2.888335e-04,0,1.617212e-02
1.523000e+01,6.752819e-04,2.693628e-04,0,1.608122e-02
1.524000e+01,6.777835e-04,2.272245e-04,0,1.581020e-02
1.525000e+01,6.797537e-04,1.633058e-04,0,1.536122e-02
1.526000e+01,6.809817e-04,7.905304e-05,0,1.474100e-02
