t1,d1,v1,u,u_max
4.770000e+00,4.161835e-01,-2.400156e-01,0,4.773519e+00
4.780000e+00,4.137530e-01,-2.460254e-01,0,4.423094e+00
4.790000e+00,4.112643e-01,-2.516558e-01,0,4.087052e+00
4.800000e+00,4.087210e-01,-2.569304e-01,0,3.764502e+00
4.810000e+00,4.061267e-01,-2.618807e-01,0,3.454194e+00
4.820000e+00,4.034844e-01,-2.665455e-01,0,3.154555e+00
4.830000e+00,4.007966e-01,-2.709698e-01,0,2.863725e+00
4.840000e+00,3.980656e-01,-2.752033e-01,0,2.579617e+00
4.850000e+00,3.952930e-01,-2.792994e-01,0,2.299966e+00
4.860000e+00,3.924799e-01,-2.833138e-01,0,2.022388e+00
4.870000e+00,3.896268e-01,-2.873029e-01,0,1.744452e+00
4.880000e+00,3.867337e-01,-2.913223e-01,0,1.463734e+00
4.890000e+00,3.838001e-01,-2.954255e-01,0,1.177886e+00
4.900000e+00,3.808248e-01,-2.996623e-01,0,8.846978e-01
4.910000e+00,3.778063e-01,-3.040778e-01,0,5.821520e-01
4.920000e+00,3.747425e-01,-3.087110e-01,0,2.684793e-01
4.930000e+00,3.716312e-01,-3.135939e-01,0,-5.779636e-02
4.940000e+00,3.684697e-01,-3.187505e-01,0,-3.978194e-01
4.950000e+00,3.652552e-01,-3.241964e-01,0,-7.523726e-01
4.960000e+00,3.619848e-01,-3.299383e-01,0,-1.121857e+00
4.970000e+00,3.586555e-01,-3.359741e-01,0,-1.506279e+00
4.980000e+00,3.552644e-01,-3.422923e-01,0,-1.905255e+00
4.990000e+00,3.518088e-01,-3.488731e-01,0,-2.318016e+00
5,3.482861e-01,-3.556883e-01,0,-2.743429e+00
